_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
106422;MAFART;plomberie;256703;7117171;CAPTEURSOLAIRESEULTHERMORBIOPACKPACK3CAPTVSURCHASSIS;THERMOR(CHAUFFE-EAU);PIECE;2782,00;1391,00
106423;MAFART;plomberie;A5A2050C00;7138121;MITIGEURDOUCHEMURALEROCATHESISCHROME+FLEXIBLEETSUPPORTDOUCHETTEINTEGRE;ROCAS.A.;PIECE;334,00;220,44
106424;MAFART;plomberie;A248113000;7138820;BAIGNOIREACRYLROCAPOLO170;ROCAS.A.;PIECE;154,00;101,64
106425;MAFART;plomberie;A248114000;7138836;BAIGNOIREACRYLROCAPOLO160;ROCAS.A.;PIECE;154,00;101,64
106426;MAFART;plomberie;A2005100;7140715;KITVENTOUSEHORIZONTALE1M60/100;SAUNIERDUVAL(APPAREILS);PIECE;54,00;35,10
106427;MAFART;plomberie;A349237000;7150702;PACKWCROCASURELEVEACCESS;FOURNISSEURREGULSTOCK;PIECE;402,96;265,95
106428;MAFART;plomberie;10005700;7164578;CHAUDIERESOLVAILLANTECOVITPLUSVKS196COND.CHAUF.SEULVENT.GN19KWNUE;VAILLANT(APPAREILS);PIECE;2747,00;1854,23
106429;MAFART;plomberie;A5B0420C00;7208761;BARREDOUCHEROCACATAICATAIINC/CHROME;ROCAS.A.;PIECE;97,10;64,09
106430;MAFART;plomberie;A327248000;7257305;LAVEMAINSMERIDIAN-NL45Xl25CMPERCEADROITE;ROCAS.A.;PIECE;101,00;66,66
106431;MAFART;plomberie;TFR050-055TF;7262714;FASSANESPAELECASYMETRIQUE500W;ACOVAS.A.;PIECE;561,88;365,22
106432;MAFART;plomberie;A32724C000;7322882;LAVEMAINSDANGLEMERIDIAN-NENL35XL35CM;ROCAS.A.;PIECE;91,50;60,39
106433;MAFART;plomberie;SFCUA30;7349585;APPLIQUEHALOGENE;FOURNISSEURREGULSTOCK;PIECE;85,25;59,68
106434;MAFART;plomberie;TLN075-050IFS;7352009;SECHESERVIETTECALAAIRBLANCH750L500;ACOVAS.A.;PIECE;0,00;0,00
106435;MAFART;plomberie;TXRL075-055IFSC;7362226;REGATETWIST&AIRELEC.GAUCHECOLOR750W;ACOVAS.A.;PIECE;0,00;0,00
106436;MAFART;plomberie;835103;7368134;PACK3CAPTEURSSOLERIOOPTIMUMPOSESURTOITURETUILEHAUTEPENTEAPARTIRDU15°;ATLANTIC(CHAUFFE-EAU);PIECE;2528,00;1137,60
106437;MAFART;plomberie;TLN100-050IFS;7390582;SECHESERVIETTEELECTRIQUEACOVA1000+1000BLANC;ACOVAS.A.;PIECE;0,00;0,00
106438;MAFART;plomberie;306257;7405154;SONDESANITAIRE(SIBALLONAUTREMARQUEQUEVAILLANT);VAILLANT(APPAREILS);PIECE;0,00;0,00
106439;MAFART;plomberie;HX-160-029;7416229;FASSANEVERTICALBLANC508W;ACOVAS.A.;PIECE;0,00;0,00
106440;MAFART;plomberie;SFMIA30;7441240;APPLIQUEHALOGENEDELPHAP.ARMOIRETOILETTESFMIA30;FOURNISSEURREGULSTOCK;PIECE;91,32;63,92
106441;MAFART;plomberie;TLN050-050IFS;7474882;SECHESERVIETTECALA+AIR500WBLANCTLN050-050IFS;ACOVAS.A.;PIECE;0,00;0,00
