ID;FOURNISSEUR;FAMILLE;REFERENCE;DESIGNATION;MARQUE;prix au;PRIX DE BASE;PRIX NET
70177;;GENIE CLIMATIQUE;1325100026;PAC AIR/EAU SPLIT BAGUIO 100 TRI MODULE HYDRAUL. INTERIEUR + UNITE EXTERIEURE REVERSIBLE AVEC APPOINT ELEC 6KW. S/S CUVE ECS;AJTECH;UN;6643,78;
70178;;GENIE CLIMATIQUE;1325125023;PAC AIR/EAU SPLIT BAGUIO 125 MONO MODULE HYDRAUL. INTERIEUR + UNITE EXTERIEURE REVERSIBLE AVEC APPOINT ELEC 4,5KW. S/S CUVE ECS;AJTECH;UN;6722,55;
70179;;GENIE CLIMATIQUE;1325125024;PAC AIR/EAU SPLIT BAGUIO 125 MONO MODULE HYDRAUL. INTERIEUR + UNITE EXTERIEURE REVERSIBLE AVEC APPOINT ELEC 6KW. S/S CUVE ECS;AJTECH;UN;6787,51;
70180;;GENIE CLIMATIQUE;1325125025;PAC AIR/EAU SPLIT BAGUIO 125 TRI MODULE HYDRAUL. INTERIEUR + UNITE EXTERIEURE REVERSIBLE AVEC APPOINT ELEC 4,5KW. S/S CUVE ECS;AJTECH;UN;6882,51;
70181;;GENIE CLIMATIQUE;1325125026;PAC AIR/EAU SPLIT BAGUIO 125 TRI MODULE HYDRAUL. INTERIEUR + UNITE EXTERIEURE REVERSIBLE AVEC APPOINT ELEC 6KW. S/S CUVE ECS;AJTECH;UN;6947,47;
70182;;DIVERS;CA221;AMPLIFICATEUR 2 ENTREES / 4 SORTIES;ALCAD ;UN;62,81;
70183;;DIVERS;AI 200;AMPLIFICATEUR D'APPARTEMENT  V + U   1E/1S;ALCAD ;UN;34,87;
70184;;DIVERS;FM200;ANTENNE  FM;ALCAD ;UN;25,82;
70185;;DIVERS;BU 454;ANTENNE  UHF 21 A 65 - 45 ELEMENTS;ALCAD ;UN;44,54;
70186;;DIVERS;BU 569;ANTENNE  UHF 21 A 69 - 16 ELEMENTS;ALCAD ;UN;50,71;
70187;;DIVERS;BU 269;ANTENNE  UHF 21 A 69 - 19 ELEMENTS;ALCAD ;UN;30,35;
70188;;DIVERS;BT 778;ANTENNE CANAL PLUS VHF  7 ELEMENTS;ALCAD ;UN;30,97;
70189;;DIVERS;CS2T;CERCLAGE;ALCAD ;UN;19,85;
70190;;DIVERS;CM 004;CONNECTEUR RAPIDE;ALCAD ;UN;0,17;
70191;;DIVERS;MM207;COUPLEUR 2 ENTREES UHF / VHF;ALCAD ;UN;8,28;
70192;;DIVERS;MM406;COUPLEUR 3 ENTREES UHF / VHF / FM;ALCAD ;UN;13,64;
70193;;DIVERS;F 25;FEUILLARD;ALCAD ;UN;28,23;
70194;;DIVERS;FMY19;FIXATION MURALE EN Y LG.190MM;ALCAD ;UN;22,24;
70195;;DIVERS;BO 204;KIT AMPLI + ALIMENTATION;ALCAD ;UN;29,3;
70196;;DIVERS;MS 335;MAT ACIER L 3M Ø 35;ALCAD ;UN;19,14;
70197;;DIVERS;FI 244;REPARTITEUR D'INTERIEUR 2 DIRECTIONS;ALCAD ;UN;6,29;
70198;;DIVERS;FI 474;REPARTITEUR D'INTERIEUR 4 DIRECTIONS;ALCAD ;UN;10,44;
70199;;DIVERS;D1602;REPARTITEUR D'INTERIEUR 6 DIRECTIONS;ALCAD ;UN;9,92;
70200;;DIVERS;D1802;REPARTITEUR D'INTERIEUR 8 DIRECTIONS;ALCAD ;UN;11,31;
70201;CYCLELECT;GENIE CLIMATIQUE;11091013;BANDE ADHESIF ALU  (ROULEAU DE 50 M);ALDES ;UN;22,1;13,26
70202;CYCLELECT;GENIE CLIMATIQUE;11023055;CAISSON REPARTITEUR PLAT 6 SORTIE POUR DEE-FLY;ALDES ;UN;115,88;
70203;CYCLELECT;GENIE CLIMATIQUE;11056047;CAISSON VEKITA + 2000 ISOLE;ALDES ;UN;840;504
70204;CYCLELECT;GENIE CLIMATIQUE;11056046;CAISSON VEKITA + 2000 SIMPLE;ALDES ;UN;719;431,4
70205;CYCLELECT;GENIE CLIMATIQUE;11056049;CAISSON VEKITA + 3000 ISOLE;ALDES ;UN;1028;616,8
70206;CYCLELECT;GENIE CLIMATIQUE;11056048;CAISSON VEKITA + 3000 SIMPLE;ALDES ;UN;915;549
70207;CYCLELECT;GENIE CLIMATIQUE;11056041;CAISSON VEKITA + 450 ISOLE;ALDES ;UN;408;244,8
70208;CYCLELECT;GENIE CLIMATIQUE;11056040;CAISSON VEKITA + 450 SIMPLE;ALDES ;UN;371;222,6
70209;CYCLELECT;GENIE CLIMATIQUE;11056043;CAISSON VEKITA + 700 ISOLE;ALDES ;UN;508;304,8
70210;CYCLELECT;GENIE CLIMATIQUE;11056042;CAISSON VEKITA + 700 SIMPLE;ALDES ;UN;468;280,8
70211;CYCLELECT;GENIE CLIMATIQUE;11070375;CENTRALE D'ASPIRATION ASPIR DOOBLE + SET FILAIRE;ALDES ;UN;1456;873,6
70212;CYCLELECT;GENIE CLIMATIQUE;11071101;CENTRALE D'ASPIRATION C'BOOSTER + SET NETTOYAGE;ALDES ;UN;1250;750
70213;CYCLELECT;GENIE CLIMATIQUE;11071100;CENTRALE D'ASPIRATION C'CLEANER + SET NETTOYAGE;ALDES ;UN;850;510
70214;CYCLELECT;GENIE CLIMATIQUE;11022036;CHATIERE GRISE+ PL. DE PLOMB (125. 150 MM);ALDES ;UN;71,4;42,84
70215;CYCLELECT;GENIE CLIMATIQUE;11023977;COUDE HORIZONTAL 90° 40X100;ALDES ;UN;5,99;3,59
70216;CYCLELECT;GENIE CLIMATIQUE;11023973;COUDE HORIZONTAL 90° 60X200;ALDES ;UN;9;5,4
70217;CYCLELECT;GENIE CLIMATIQUE;11023994;COUDE HORIZONTAL 90° POUR CONDUIT Ø125;ALDES ;UN;10,4;6,24
70218;CYCLELECT;GENIE CLIMATIQUE;11023976;COUDE VERTICAL 90° 40X100;ALDES ;UN;5,57;3,34
70219;CYCLELECT;GENIE CLIMATIQUE;11023974;COUDE VERTICAL 90° 60X200;ALDES ;UN;7,28;4,37
70220;CYCLELECT;GENIE CLIMATIQUE;11023002;COUDE VERTICAL 90° POUR CONDUIT Ø 80;ALDES ;UN;3,17;1,9
70221;CYCLELECT;GENIE CLIMATIQUE;11023975;COUDE VERTICAL 90° POUR CONDUIT Ø125;ALDES ;UN;6,76;4,06
70222;CYCLELECT;GENIE CLIMATIQUE;11011554;ENTREE D'AIR ACOUSTIQUE  EAI MODULE 30;ALDES ;UN;15,4;9,24
70223;CYCLELECT;GENIE CLIMATIQUE;11011546;ENTREE D'AIR ACOUSTIQUE MODULE 22;ALDES ;UN;15,3;9,18
70224;CYCLELECT;GENIE CLIMATIQUE;11011539;ENTREE D'AIR ACOUSTIQUE MODULE 30;ALDES ;UN;15,3;9,18
70225;CYCLELECT;GENIE CLIMATIQUE;11014150;ENTREE D'AIR HYGROREGLABLES  EHA;ALDES ;UN;31,9;17,94
70226;CYCLELECT;GENIE CLIMATIQUE;11014170;ENTREE D'AIR HYGROREGLABLES  EHB;ALDES ;UN;26,4;14,85
70227;CYCLELECT;GENIE CLIMATIQUE;11091198;GAINE VENTILATION Ø  80 ALGAINE STANDARD  DEVIDOIR DE 20M;ALDES ;UN;39,3;11,79
70228;CYCLELECT;GENIE CLIMATIQUE;11091199;GAINE VENTILATION Ø 125 ALGAINE STANDARD  DEVIDOIR DE 20M;ALDES ;UN;56,3;16,89
70229;CYCLELECT;GENIE CLIMATIQUE;11023077;KIT ACCESSOIRES INSUFFLATION 5 BOUCHES ( LIVRE AVEC 5 COUDES MINIGAINE POUR BOUCHES);ALDES ;UN;60,4;36,24
70230;CYCLELECT;GENIE CLIMATIQUE;11023079;KIT ACCESSOIRES INSUFFLATION SUPPLEMENTAIRE 1 BOUCHE ( LIVRE AVEC 1 COUDES MINIGAINE POUR BOUCHES);ALDES ;UN;12,5;7,5
70231;CYCLELECT;GENIE CLIMATIQUE;11033640;KIT BAHIA BAIN HYGRO B;ALDES ;UN;84,3;44,26
70232;CYCLELECT;GENIE CLIMATIQUE;11033641;KIT BAHIA WC  PRESENCE;ALDES ;UN;88,3;46,36
70233;CYCLELECT;GENIE CLIMATIQUE;11070355;KIT CONDUIT Ø51 SERIE T POUR 1 PRISE SUPPLEMENTAIRE;ALDES ;UN;54,2;32,52
70234;CYCLELECT;GENIE CLIMATIQUE;11070231;KIT CONDUIT Ø51 SERIE T POUR 3 PRISES;ALDES ;UN;126;75,6
70235;CYCLELECT;GENIE CLIMATIQUE;11026021;KIT SANITAIRE 15 M3 POUR COMPACT;ALDES ;UN;12;3,75
70236;CYCLELECT;GENIE CLIMATIQUE;11026022;KIT SANITAIRE 30 M3 POUR COMPACT;ALDES ;UN;12;3,75
70237;CYCLELECT;GENIE CLIMATIQUE;11022066;MANCHETTE TRIDENT Ø80  HT140MM;ALDES ;UN;6,57;3,94
70238;CYCLELECT;GENIE CLIMATIQUE;11011333;MANCHON DE RACCORDEMENT POUR ENTREE D'AIR L90;ALDES ;UN;18,3;10,98
70239;CYCLELECT;GENIE CLIMATIQUE;11091102;MINIGAINE OBLONGUE 40X100MM. LA BARRE DE 3M;ALDES ;UN;15,7;9,42
70240;CYCLELECT;GENIE CLIMATIQUE;11023971;MINIGAINE OBLONGUE 60X200MM. LA BARRE DE 3M;ALDES ;UN;23,7;14,22
70241;CYCLELECT;GENIE CLIMATIQUE;11070019;PLINTHE RAMASSE MIETTE BLC;ALDES ;UN;62,5;37,5
70242;CYCLELECT;GENIE CLIMATIQUE;11023017;RACCORD DROIT F 40X100;ALDES ;UN;1,09;0,65
70243;CYCLELECT;GENIE CLIMATIQUE;11023970;RACCORD DROIT F 60X200;ALDES ;UN;3,91;2,35
70244;CYCLELECT;GENIE CLIMATIQUE;11093045;RACCORD MALE GALVA POUR CONDUITS Ø160;ALDES ;UN;3,72;2,23
70245;CYCLELECT;GENIE CLIMATIQUE;11023995;RACCORD MIXTE OBL. CIRC. DROIT D125;ALDES ;UN;7,44;4,46
70246;CYCLELECT;GENIE CLIMATIQUE;11023978;RACCORD MIXTE OBL. CIRC. DROIT D80;ALDES ;UN;6,24;3,74
70247;CYCLELECT;GENIE CLIMATIQUE;11023972;REDUCTION MINIGAINE 60X200MM;ALDES ;UN;5,2;3,12
70248;CYCLELECT;GENIE CLIMATIQUE;11023980;TE 90° HORIZONTAL Ø125;ALDES ;UN;15,7;9,42
70249;CYCLELECT;GENIE CLIMATIQUE;11023979;TE MIXTE VERTICAL POUR BOUCHE DE 125;ALDES ;UN;15,7;9,42
70250;CYCLELECT;GENIE CLIMATIQUE;11056067;VENTILATEUR D'EXTRACTION MINIVEC 160;ALDES ;UN;434;260,4
70251;CYCLELECT;GENIE CLIMATIQUE;11056069;VENTILATEUR D'EXTRACTION MINIVEC 160 + PRESSOSTAT;ALDES ;UN;626;375,6
70252;CYCLELECT;GENIE CLIMATIQUE;11056068;VENTILATEUR D'EXTRACTION MINIVEC 180;ALDES ;UN;502;301,2
70253;CYCLELECT;GENIE CLIMATIQUE;11056070;VENTILATEUR D'EXTRACTION MINIVEC 180 + PRESSOSTAT;ALDES ;UN;721;432,6
70254;CYCLELECT;GENIE CLIMATIQUE;11033100;VMC GROUPE SEUL BAHIA NOUVEAU MODEL;ALDES ;UN;204;122,4
70255;CYCLELECT;GENIE CLIMATIQUE;11026100;VMC GROUPE SEUL COMPACT;ALDES ;UN;141;84,6
70256;CYCLELECT;GENIE CLIMATIQUE;11026113;VMC GROUPE SEUL SEKOÏA  SIMPLE FLUX AUTOREGLABLE;ALDES ;UN;120;72
70257;CYCLELECT;GENIE CLIMATIQUE;11026101;VMC SIMPLE FLUX AUTOREGLABLE  KIT COMPACT;ALDES ;UN;151;49,83
70258;CYCLELECT;GENIE CLIMATIQUE;11026114;VMC SIMPLE FLUX AUTOREGLABLE KIT SEKOÏA  AVEC INVERSEUR;ALDES ;UN;131;50,86
70259;CYCLELECT;GENIE CLIMATIQUE;11026115;VMC SIMPLE FLUX AUTOREGLABLE KIT SEKOÏA  AVEC TIMER;ALDES ;UN;162;97,2
70260;CYCLELECT;GENIE CLIMATIQUE;11026104;VMC SIMPLE FLUX AUTOREGLABLE REPARTIE MONO;ALDES ;UN;165;99
70261;CYCLELECT;GENIE CLIMATIQUE;11026103;VMC SIMPLE FLUX AUTOREGLABLE REPARTIE MULTI;ALDES ;UN;250;150
70262;CYCLELECT;GENIE CLIMATIQUE;11033170;VMC SIMPLE FLUX HYGROREGLABLE B KIT HYGRO BAHIA BASSE CONSO;ALDES ;UN;406;193,77
70263;CYCLELECT;GENIE CLIMATIQUE;11033160;VMC SIMPLE FLUX HYGROREGLABLE B KIT NOUVEL HYGRO BAHIA;ALDES ;UN;500;238,64
70264;CYCLELECT;ECLAIRAGE;473;KIT SPOT FIXE 230V BLANC;ARIC ;UN;24,06;11,26
70265;CYCLELECT;ECLAIRAGE;474;KIT SPOT FIXE 230V DORE;ARIC ;UN;35,3;21
70266;CYCLELECT;ECLAIRAGE;475;KIT SPOT ORIENTABLE 230V BLANC;ARIC ;UN;26,34;12
70267;CYCLELECT;ECLAIRAGE;476;KIT SPOT ORIENTABLE 230V DORE;ARIC ;UN;37,47;22
70268;CYCLELECT;ECLAIRAGE;492;KIT SPOT FIXE 230V NICKEL;ARIC ;UN;36,99;21,5
70269;CYCLELECT;ECLAIRAGE;495;KIT SPOT ORIENTABLE 230V NICKEL;ARIC ;UN;39,01;23
70270;CYCLELECT;ECLAIRAGE;553;PROJECTEUR DAY BLANC;ARIC ;UN;40,18;20
70271;CYCLELECT;ECLAIRAGE;554;PROJECTEUR DAY BEIGE;ARIC ;UN;40,18;20
70272;CYCLELECT;ECLAIRAGE;574;PROJECTEUR ETANCHE 150W NOIR JUNIOR SANS LAMPE;ARIC ;UN;15,96;7,5
70273;CYCLELECT;ECLAIRAGE;576;PROJECTEUR ETANCHE 150W BLANC JUNIOR SANS LAMPE;ARIC ;UN;15,96;7,5
70274;CYCLELECT;ECLAIRAGE;590;PROJECTEUR MX 500  NOIR SANS LAMPE;ARIC ;UN;41,85;22,5
70275;CYCLELECT;ECLAIRAGE;878;SUPPORT MURAL FA 57 POUR PROJ. DAY BLANC/BEIGE;ARIC ;UN;26,82;11
70276;CYCLELECT;ECLAIRAGE;1313;KIT SPOT FIXE FLUOCOMPACTE 11W NICKEL;ARIC ;UN;43,11;26
70277;CYCLELECT;ECLAIRAGE;1746;HUBLOT DECO E 27   75 W  270 T  BLANC;ARIC ;UN;31,33;17
70278;CYCLELECT;ECLAIRAGE;4910;KIT SPOT TBT ORIENTABLE ELECTRONIQUE BLANC;ARIC ;UN;27,52;11,5
70279;CYCLELECT;ECLAIRAGE;4912;KIT SPOT TBT FIXE ELECTRONIQUE NICKEL;ARIC ;UN;40,61;22
70280;CYCLELECT;ECLAIRAGE;4914;KIT SPOT TBT ORIENTABLE ELECTRONIQUE NICKEL;ARIC ;UN;43,63;24
70281;CYCLELECT;ECLAIRAGE;4915;KIT SPOT TBT FIXE ELECTRONIQUE  DORE;ARIC ;UN;38,32;23
70282;CYCLELECT;ECLAIRAGE;4916;KIT SPOT TBT FIXE ELECTRONIQUE BLANC;ARIC ;UN;34,94;18,6
70283;CYCLELECT;ECLAIRAGE;4918;KIT SPOT TBT ORIENTABLE ELECTRONIQUE DORE;ARIC ;UN;43,63;22
70284;CYCLELECT;APPAREILLAGE;48300;PC 2P + T CARREE - CLAPET METAL;ARNOULD ;CE;3584;2150,4
70285;CYCLELECT;APPAREILLAGE;48400;BOITE ETANCHE 81X81 POUR PRISE DE SOL;ARNOULD ;CE;1227;736,2
70286;CYCLELECT;APPAREILLAGE;48550;VIROLLE DE REHAUSSE 40 A 50MM;ARNOULD ;CE;828;496,8
70287;CYCLELECT;APPAREILLAGE;48551;VIROLLE DE REHAUSSE 50 A 60MM;ARNOULD ;CE;876;525,6
70288;CYCLELECT;APPAREILLAGE;48552;VIROLLE DE REHAUSSE 60 A 80MM;ARNOULD ;CE;963;577,8
70289;CYCLELECT;APPAREILLAGE;60100;ESPACE INTERRUPTEUR 10A BORNES AUTO;ARNOULD ;CE;462;277,2
70290;CYCLELECT;APPAREILLAGE;60101;ESPACE VA ET VIENT 10A BORNES AUTO;ARNOULD ;CE;486;291,6
70291;CYCLELECT;APPAREILLAGE;60102;ESPACE DOUBLE VA ET VIENT 10A BORNES AUTO;ARNOULD ;CE;1216;729,6
70292;CYCLELECT;APPAREILLAGE;60105;ESPACE INTER TEMOIN 10A BORNES AUTO;ARNOULD ;CE;1596;957,6
70293;CYCLELECT;APPAREILLAGE;60107;ESPACE VA ET VIENT LUMINEUX BORNES AUTO;ARNOULD ;CE;1289;773,4
70294;CYCLELECT;APPAREILLAGE;60108;ESPACE PERMUTATEUR BORNES AUTO;ARNOULD ;CE;1856;1113,6
70295;CYCLELECT;APPAREILLAGE;60110;ESPACE POUSSOIR 6A BORNES AUTO;ARNOULD ;CE;836;501,6
70296;CYCLELECT;APPAREILLAGE;60111;ESPACE POUSSOIR LUMINEUX BORNES AUTO;ARNOULD ;CE;1614;968,4
70297;CYCLELECT;APPAREILLAGE;60112;ESPACE DOUBLE POUSSOIR BORNES AUTO;ARNOULD ;CE;2101;1260,6
70298;CYCLELECT;APPAREILLAGE;60114;ESPACE POUSSOIR + VV BORNES AUTO;ARNOULD ;CE;1786;1071,6
70299;CYCLELECT;APPAREILLAGE;60118;ESPACE VA ET VIENT TEMOIN AVEC NEUTRE BORNES AUTO;ARNOULD ;CE;1650;990
70300;CYCLELECT;APPAREILLAGE;60119;ESPACE POUSSOIR O/F + BORNES AUTO;ARNOULD ;CE;2164;1298,4
70301;CYCLELECT;APPAREILLAGE;60120;ESPACE VA ET VIENT + INTER 10A BORNES AUTO;ARNOULD ;CE;2023;1213,8
70302;CYCLELECT;APPAREILLAGE;60121;ESPACE DOUBLE POUSSOIR +STOP BORNES AUTO;ARNOULD ;CE;2164;1298,4
70303;CYCLELECT;APPAREILLAGE;60122;ESPACE CDE VMC AVEC A BORNES AUTO;ARNOULD ;CE;1870;1122
70304;CYCLELECT;APPAREILLAGE;60123;ESPACE CDE VMC SANS A BORNES AUTO;ARNOULD ;CE;935;561
70305;CYCLELECT;APPAREILLAGE;60131;ESPACE PC  2 P + T 16A BORNES AUTO;ARNOULD ;CE;403;241,8
70306;CYCLELECT;APPAREILLAGE;60517;ESPACE POUSSOIR A TELERUPTEUR  INTEGRE BORNES AUTO;ARNOULD ;CE;4911;2946,6
70307;CYCLELECT;APPAREILLAGE;60526;ESPACE PRISE RJ45  CAT6 BLINDEE STP;ARNOULD ;CE;2036;1221,6
70308;CYCLELECT;APPAREILLAGE;60527;ESPACE PRISE RJ45  CAT5 ECRANTEE FTP;ARNOULD ;CE;1045;627
70309;CYCLELECT;APPAREILLAGE;60540;ESPACE CONJ. PTT;ARNOULD ;CE;1328;796,8
70310;CYCLELECT;APPAREILLAGE;60629;ESPACE A VIS PRISE  TV;ARNOULD ;CE;946;567,6
70311;CYCLELECT;APPAREILLAGE;60638;ESPACE SORTIE DE CABLE 20A;ARNOULD ;CE;1183;709,8
70312;CYCLELECT;APPAREILLAGE;60677;ESPACE PRISE TV-FM-SAT;ARNOULD ;CE;1986;1191,6
70313;CYCLELECT;APPAREILLAGE;60802;ESPACE PLAQUE SIMPLE LUMIERE;ARNOULD ;CE;147;88,2
70314;CYCLELECT;APPAREILLAGE;60822;ESPACE PLAQUE DOUBLE  LUMIERE VERT.  ENTRAXE 57;ARNOULD ;CE;317;190,2
70315;CYCLELECT;APPAREILLAGE;60842;ESPACE PLAQUE DOUBLE  LUMIERE HOR. OU VERT.  ENTRAXE 71;ARNOULD ;CE;317;190,2
70316;CYCLELECT;APPAREILLAGE;60862;ESPACE PLAQUE TRIPLE  LUMIERE VERTICALE  ENTRAXE 57;ARNOULD ;CE;636;381,6
70317;CYCLELECT;APPAREILLAGE;60882;ESPACE PLAQUE TRIPLE LUMIERE VERT. OU HORIZ.  ENTRAXE 71;ARNOULD ;CE;636;381,6
70318;CYCLELECT;GENIE CLIMATIQUE;326216;CHAUFFE EAU BLINDE 15L SOUS EVIER MONO;ATLANTIC;UN;271;117,43
70319;CYCLELECT;GENIE CLIMATIQUE;325216;CHAUFFE EAU BLINDE 15L SUR EVIER MONO SERIE COMPACTE;ATLANTIC;UN;271;117,43
70320;CYCLELECT;GENIE CLIMATIQUE;325116;CHAUFFE EAU BLINDE 15R SUR EVIER MONO SERIE ETROITE;ATLANTIC;UN;271;116,9
70321;CYCLELECT;GENIE CLIMATIQUE;321104;CHAUFFE EAU BLINDE 30L MONO SUR EVIER SERIE ETROITE;ATLANTIC;UN;306;132
70322;CYCLELECT;GENIE CLIMATIQUE;23110;CHAUFFE EAU BLINDE HM 100L MONO HORIZONTAL;ATLANTIC;UN;527;233,56
70323;CYCLELECT;GENIE CLIMATIQUE;23115;CHAUFFE EAU BLINDE HM 150L MONO HORIZONTAL;ATLANTIC;UN;624;276,55
70324;CYCLELECT;GENIE CLIMATIQUE;23120;CHAUFFE EAU BLINDE HM 200L MONO HORIZONTAL;ATLANTIC;UN;691;306,24
70325;CYCLELECT;GENIE CLIMATIQUE;23107;CHAUFFE EAU BLINDE HM 75L MONO HORIZONTAL;ATLANTIC;UN;468;207,41
70326;CYCLELECT;GENIE CLIMATIQUE;321105;CHAUFFE EAU BLINDE VM  50L MONO MURAL;ATLANTIC;UN;335;148,47
70327;CYCLELECT;GENIE CLIMATIQUE;21107;CHAUFFE EAU BLINDE VM  75L MONO MURAL;ATLANTIC;UN;342;151,57
70328;CYCLELECT;GENIE CLIMATIQUE;21110;CHAUFFE EAU BLINDE VM 100L MONO MURAL;ATLANTIC;UN;345;123,59
70329;CYCLELECT;GENIE CLIMATIQUE;21115;CHAUFFE EAU BLINDE VM 150L MONO MURAL;ATLANTIC;UN;402;144,01
70330;CYCLELECT;GENIE CLIMATIQUE;21315;CHAUFFE EAU BLINDE VM 150L TC MURAL;ATLANTIC;UN;496;219,82
70331;CYCLELECT;GENIE CLIMATIQUE;21120;CHAUFFE EAU BLINDE VM 200L MONO MURAL;ATLANTIC;UN;345;164,42
70332;CYCLELECT;GENIE CLIMATIQUE;21320;CHAUFFE EAU BLINDE VM 200L TC MURAL;ATLANTIC;UN;562;249,07
70333;CYCLELECT;GENIE CLIMATIQUE;22115;CHAUFFE EAU BLINDE VS 150L MONO S/SOCLE;ATLANTIC;UN;553;241,8
70334;CYCLELECT;GENIE CLIMATIQUE;22120;CHAUFFE EAU BLINDE VS 200L MONO S/SOCLE;ATLANTIC;UN;642;284,52
70335;CYCLELECT;GENIE CLIMATIQUE;22320;CHAUFFE EAU BLINDE VS 200L TC S/SOCLE;ATLANTIC;UN;664;294,27
70336;CYCLELECT;GENIE CLIMATIQUE;22325;CHAUFFE EAU BLINDE VS 250L TC S/SOCLE;ATLANTIC;UN;452;337,27
70337;CYCLELECT;GENIE CLIMATIQUE;22130;CHAUFFE EAU BLINDE VS 300L MONO S/SOCLE;ATLANTIC;UN;715;256,13
70338;CYCLELECT;GENIE CLIMATIQUE;22330;CHAUFFE EAU BLINDE VS 300L TC S/SOCLE;ATLANTIC;UN;787;348,78
70339;CYCLELECT;GENIE CLIMATIQUE;322350;CHAUFFE EAU BLINDE VS 500L TC S/SOCLE;ATLANTIC;UN;1861;824,76
70340;CYCLELECT;GENIE CLIMATIQUE;154110;CHAUFFE EAU HAUTE PERFORMANCE CLASSE C VIZENGO VM 100L MONO MURAL;ATLANTIC;UN;575;254,83
70341;CYCLELECT;GENIE CLIMATIQUE;154115;CHAUFFE EAU HAUTE PERFORMANCE CLASSE C VIZENGO VM 150L MONO MURAL;ATLANTIC;UN;647;286,74
70342;CYCLELECT;GENIE CLIMATIQUE;154120;CHAUFFE EAU HAUTE PERFORMANCE CLASSE C VIZENGO VM 200L MONO MURAL;ATLANTIC;UN;731;323,97
70343;CYCLELECT;GENIE CLIMATIQUE;154420;CHAUFFE EAU HAUTE PERFORMANCE CLASSE C VIZENGO VS 200L MONO S/SOCLE;ATLANTIC;UN;1056;468
70344;CYCLELECT;GENIE CLIMATIQUE;154425;CHAUFFE EAU HAUTE PERFORMANCE CLASSE C VIZENGO VS 250L MONO S/SOCLE;ATLANTIC;UN;1131;501,24
70345;CYCLELECT;GENIE CLIMATIQUE;154430;CHAUFFE EAU HAUTE PERFORMANCE CLASSE C VIZENGO VS 300L MONO S/SOCLE;ATLANTIC;UN;1178;522,07
70346;CYCLELECT;GENIE CLIMATIQUE;153410;CHAUFFE EAU STEATITE ACI HM 100L MONO HORIZONTAL;ATLANTIC;UN;616;273
70347;CYCLELECT;GENIE CLIMATIQUE;153315;CHAUFFE EAU STEATITE ACI HM 150L MONO HORIZONTAL;ATLANTIC;UN;714;316,43
70348;CYCLELECT;GENIE CLIMATIQUE;283018;CHAUFFE EAU STEATITE ACI HM 200L MONO HORIZONTAL;ATLANTIC;UN;838;393,55
70349;CYCLELECT;GENIE CLIMATIQUE;151105;CHAUFFE EAU STEATITE ACI VM  50L MONO MURAL;ATLANTIC;UN;421;186,58
70350;CYCLELECT;GENIE CLIMATIQUE;151107;CHAUFFE EAU STEATITE ACI VM  75L MONO MURAL;ATLANTIC;UN;442;195,89
70351;CYCLELECT;GENIE CLIMATIQUE;151110;CHAUFFE EAU STEATITE ACI VM 100L MONO MURAL;ATLANTIC;UN;469;189,68
70352;CYCLELECT;GENIE CLIMATIQUE;151115;CHAUFFE EAU STEATITE ACI VM 150 L MONO MURAL;ATLANTIC;UN;536;216,78
70353;CYCLELECT;GENIE CLIMATIQUE;151120;CHAUFFE EAU STEATITE ACI VM 200L MONO MURAL;ATLANTIC;UN;612;247,52
70354;CYCLELECT;GENIE CLIMATIQUE;152315;CHAUFFE EAU STEATITE ACI VS 150L MONO S/SOCLE;ATLANTIC;UN;786;348,34
70355;CYCLELECT;GENIE CLIMATIQUE;152320;CHAUFFE EAU STEATITE ACI VS 200L MONO S/SOCLE;ATLANTIC;UN;888;393,55
70356;CYCLELECT;GENIE CLIMATIQUE;152325;CHAUFFE EAU STEATITE ACI VS 250L MONO S/SOCLE;ATLANTIC;UN;972;393,12
70357;CYCLELECT;GENIE CLIMATIQUE;152330;CHAUFFE EAU STEATITE ACI VS 300L MONO S/SOCLE;ATLANTIC;UN;1016;410,92
70358;CYCLELECT;GENIE CLIMATIQUE;152410;CHAUFFE EAU STEATITE DIAPASON 100L 1200 W MONO MURAL;ATLANTIC;UN;530;231,75
70359;CYCLELECT;GENIE CLIMATIQUE;9231;TREPIED UNIVERSEL QUADRIPODE 50 A 200L;ATLANTIC;UN;37;16,98
70360;CYCLELECT;GENIE CLIMATIQUE;232503;CHAUFFE EAU THERMODYNAMIQUE ODYSSEE  270 L  SUR AIR AMBIANT;ATLANTIC;UN;2950;1516
70361;CYCLELECT;GENIE CLIMATIQUE;602010;CHRONOPASS;ATLANTIC;UN;55,1;
70362;CYCLELECT;GENIE CLIMATIQUE;602031;GESTIONNAIRE D'ENERGIE DIGI PILOT 1 ZONE;ATLANTIC;UN;83;38,84
70363;CYCLELECT;GENIE CLIMATIQUE;602032;GESTIONNAIRE D'ENERGIE DIGI PILOT 2  ZONES;ATLANTIC;UN;131;61,31
70364;CYCLELECT;GENIE CLIMATIQUE;603011;GESTIONNAIRE D'ENERGIE PACK ENERGIE FIL PILOTE 1 ZONE POUR DOMOCABLE;ATLANTIC;UN;284;132,91
70365;CYCLELECT;GENIE CLIMATIQUE;603012;GESTIONNAIRE D'ENERGIE PACK ENERGIE FIL PILOTE 2 ZONES POR DOMOCABLE;ATLANTIC;UN;321;150,23
