_ID;FOURNISSEUR;FAMILLE;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;
201354;CDL;GENIECLIMATIQUE;510915;3185888;RADIATEURRAYONNANTSOLIUSECODOMO1500WHORZ.;ATLANTIC;UN;265;196,17;
201355;CDL;GENIECLIMATIQUE;610915;3185896;RADIATEURRAYONNANTSOLIUSECODOMO1500WVERT.;ATLANTIC;UN;269;199,47;
201356;CDL;GENIECLIMATIQUE;510920;3185890;RADIATEURRAYONNANTSOLIUSECODOMO2000WHORZ.;ATLANTIC;UN;307;227,76;
201357;CDL;GENIECLIMATIQUE;610920;3185897;RADIATEURRAYONNANTSOLIUSECODOMO2000WVERT.;ATLANTIC;UN;320;237,16;
201358;CDL;GENIECLIMATIQUE;566007;3327582;RADIATEURRAYONNANTTATOUDIGITALBLANC750WHORIZ.;ATLANTIC;UN;225;166,82;
201359;CDL;GENIECLIMATIQUE;566010;3327583;RADIATEURRAYONNANTTATOUDIGITALBLANC1000WHORIZ.;ATLANTIC;UN;239;177,11;
201360;CDL;GENIECLIMATIQUE;566012;3327584;RADIATEURRAYONNANTTATOUDIGITALBLANC1250WHORIZ.;ATLANTIC;UN;261;193,10;
201361;CDL;GENIECLIMATIQUE;566015;3327585;RADIATEURRAYONNANTTATOUDIGITALBLANC1500WHORIZ.;ATLANTIC;UN;278;206,24;
201362;CDL;GENIECLIMATIQUE;566020;3327586;RADIATEURRAYONNANTTATOUDIGITALBLANC2000WHORIZ.;ATLANTIC;UN;332;246,23;
201363;CDL;GENIECLIMATIQUE;566005;3327581;RADIATEURRAYONNANTTATOUDIGITALBLANC500WHORIZ.;ATLANTIC;UN;225;166,82;
201364;CDL;GENIECLIMATIQUE;443211;3178839;RADIATEURRAYONNANTAMADEUSEVOLUTION500WBLANC;THERMOR;UN;219;162,02;
201365;CDL;GENIECLIMATIQUE;443221;3178841;RADIATEURRAYONNANTAMADEUSEVOLUTION750WBLANC;THERMOR;UN;219;162,02;
201366;CDL;GENIECLIMATIQUE;443231;3178845;RADIATEURRAYONNANTAMADEUSEVOLUTION1000WBLANC;THERMOR;UN;231;171,05;
201367;CDL;GENIECLIMATIQUE;443230;3178843;RADIATEURRAYONNANTAMADEUSEVOLUTION1000WVERTICALBLANC;THERMOR;UN;235;173,90;
201368;CDL;GENIECLIMATIQUE;443241;3178846;RADIATEURRAYONNANTAMADEUSEVOLUTION1250WBLANC;THERMOR;UN;257;190,50;
201369;CDL;GENIECLIMATIQUE;443251;3179313;RADIATEURRAYONNANTAMADEUSEVOLUTION1500WBLANC;THERMOR;UN;273;202,28;
201370;CDL;GENIECLIMATIQUE;443250;3179312;RADIATEURRAYONNANTAMADEUSEVOLUTION1500WVERTICALBLANC;THERMOR;UN;278;205,72;
201371;CDL;GENIECLIMATIQUE;443271;3179316;RADIATEURRAYONNANTAMADEUSEVOLUTION2000WBLANC;THERMOR;UN;316;234,19;
201372;CDL;GENIECLIMATIQUE;443270;3179315;RADIATEURRAYONNANTAMADEUSEVOLUTION2000WVERTICALBLANC;THERMOR;UN;322;238,61;
201373;CDL;GENIECLIMATIQUE;445121;3187302;RADIATEURRAYONNANTEMOTIONDIGITAL750WBLANCHORIZ.;THERMOR;UN;229;169,76;
201374;CDL;GENIECLIMATIQUE;445131;3187305;RADIATEURRAYONNANTEMOTIONDIGITAL1000WBLANCHORIZ.;THERMOR;UN;243;180,30;
201375;CDL;GENIECLIMATIQUE;423431;3187285;RADIATEURRAYONNANTEMOTIONDIGITAL1000WBLANCVERT.;THERMOR;UN;256;189,66;
201376;CDL;GENIECLIMATIQUE;445141;3187307;RADIATEURRAYONNANTEMOTIONDIGITAL1250WBLANCHORIZ.;THERMOR;UN;266;196,69;
201377;CDL;GENIECLIMATIQUE;445151;3187309;RADIATEURRAYONNANTEMOTIONDIGITAL1500WBLANCHORIZ.;THERMOR;UN;283;209,57;
201378;CDL;GENIECLIMATIQUE;423451;3187298;RADIATEURRAYONNANTEMOTIONDIGITAL1500WBLANCVERT.;THERMOR;UN;297;220,10;
201379;CDL;GENIECLIMATIQUE;445171;3187312;RADIATEURRAYONNANTEMOTIONDIGITAL2000WBLANCHORIZ.;THERMOR;UN;337;249,37;
201380;CDL;GENIECLIMATIQUE;423471;3187300;RADIATEURRAYONNANTEMOTIONDIGITAL2000WBLANCVERT.;THERMOR;UN;352;261,08;
201381;CDL;GENIECLIMATIQUE;TAX-200-125;3041898;RADIATEURATOLL2000W;ACOVA;UN;424;314,30;
201382;CDL;GENIECLIMATIQUE;TAX-050-037;3041893;RADIATEURATOLL500W;ACOVA;UN;213;157,77;
201383;CDL;GENIECLIMATIQUE;TAX-075-045;3041894;RADIATEURATOLL750W;ACOVA;UN;230;170,48;
201384;CDL;GENIECLIMATIQUE;TAX-100-061;3041895;RADIATEURATOLL1000W;ACOVA;UN;269;199,50;
201385;CDL;GENIECLIMATIQUE;TAX-125-077;3041896;RADIATEURATOLL1250W;ACOVA;UN;300;222,47;
201386;CDL;GENIECLIMATIQUE;TAX-150-093;3041897;RADIATEURATOLL1500W;ACOVA;UN;345;255,61;
201387;CDL;GENIECLIMATIQUE;TVXD-100-080LF;3207507;RADIATEURFASSANEPREMIUMDIGITAL1000WHORIZONTAL;ACOVA;UN;573;424,65;
201388;CDL;GENIECLIMATIQUE;TVXD-125-110LF;3207509;RADIATEURFASSANEPREMIUMDIGITAL1250WHORIZONTAL;ACOVA;UN;661;489,34;
201389;CDL;GENIECLIMATIQUE;TVXD-150-130LF;3207510;RADIATEURFASSANEPREMIUMDIGITAL1500WHORIZONTAL;ACOVA;UN;719;532,77;
201390;CDL;GENIECLIMATIQUE;TVXD-200-150LF;3207511;RADIATEURFASSANEPREMIUMDIGITAL2000WHORIZONTAL;ACOVA;UN;845;626,14;
201391;CDL;GENIECLIMATIQUE;TAK-030-041;3605563;RADIATEURTAÏGALCD300W;ACOVA;UN;414;306,91;
201392;CDL;GENIECLIMATIQUE;TAK-050-041;3605564;RADIATEURTAÏGALCD500W;ACOVA;UN;417;308,62;
201393;CDL;GENIECLIMATIQUE;TAK-075-049;3605565;RADIATEURTAÏGALCD750W;ACOVA;UN;434;321,52;
201394;CDL;GENIECLIMATIQUE;TAK-100-050;3605566;RADIATEURTAÏGALCD1000W;ACOVA;UN;464;343,81;
201395;CDL;GENIECLIMATIQUE;TAK-125-080;3605567;RADIATEURTAÏGALCD1250W;ACOVA;UN;527;390,12;
201396;CDL;GENIECLIMATIQUE;TAK-150-088;3605568;RADIATEURTAÏGALCD1500W;ACOVA;UN;572;423,85;
201397;CDL;GENIECLIMATIQUE;TAK-175-104;3605569;RADIATEURTAÏGALCD1750W;ACOVA;UN;674;499,04;
201398;CDL;GENIECLIMATIQUE;TAK-200-112;3605570;RADIATEURTAÏGALCD2000W;ACOVA;UN;700;518,33;
201399;CDL;GENIECLIMATIQUE;509807;3670862;RADIATEURCHALEURDOUCEALCOVEDIGITAL750W;ATLANTIC;UN;365;270,37;
201400;CDL;GENIECLIMATIQUE;509810;3670864;RADIATEURCHALEURDOUCEALCOVEDIGITAL1000W;ATLANTIC;UN;415;307,66;
201401;CDL;GENIECLIMATIQUE;509812;3670866;RADIATEURCHALEURDOUCEALCOVEDIGITAL1250W;ATLANTIC;UN;466;345,12;
201402;CDL;GENIECLIMATIQUE;509815;3670868;RADIATEURCHALEURDOUCEALCOVEDIGITAL1500W;ATLANTIC;UN;513;380,20;
201403;CDL;GENIECLIMATIQUE;509820;3670869;RADIATEURCHALEURDOUCEALCOVEDIGITAL2000W;ATLANTIC;UN;597;442,00;
201404;CDL;GENIECLIMATIQUE;609310;3327622;RADIATEURCHALEURDOUCEALIPSIS1000WFACADEENVERREGALBEE;ATLANTIC;UN;733;543,13;
201405;CDL;GENIECLIMATIQUE;609010;3062416;RADIATEURCHALEURDOUCEALIPSIS1000WFACADEENVERREGALBEESWEETCONTROL;ATLANTIC;UN;754;558,26;
201406;CDL;GENIECLIMATIQUE;609315;3327623;RADIATEURCHALEURDOUCEALIPSIS1500WFACADEENVERREGALBEE;ATLANTIC;UN;870;644,15;
201407;CDL;GENIECLIMATIQUE;609015;3062633;RADIATEURCHALEURDOUCEALIPSIS1500WFACADEENVERREGALBEESWEETCONTROL;ATLANTIC;UN;889;658,79;
201408;CDL;GENIECLIMATIQUE;609320;3327624;RADIATEURCHALEURDOUCEALIPSIS2000WFACADEENVERREGALBEE;ATLANTIC;UN;985;729,55;
201409;CDL;GENIECLIMATIQUE;609020;3062635;RADIATEURCHALEURDOUCEALIPSIS2000WFACADEENVERREGALBEESWEETCONTROL;ATLANTIC;UN;1006;745,16;
201410;CDL;GENIECLIMATIQUE;505607;3612450;RADIATEURCHALEURDOUCEMARADJADIGITAL750WBAS;ATLANTIC;UN;585;433,46;
201411;CDL;GENIECLIMATIQUE;505610;3612458;RADIATEURCHALEURDOUCEMARADJADIGITAL1000WBLANCBAS;ATLANTIC;UN;612;453,34;
201412;CDL;GENIECLIMATIQUE;505615;3612459;RADIATEURCHALEURDOUCEMARADJADIGITAL1500WBLANCBAS;ATLANTIC;UN;788;583,50;
201413;CDL;GENIECLIMATIQUE;505907;3629912;RADIATEURCHALEURDOUCEMARADJAPILOTAGEINTEL.750WBLANCHORIZ.;ATLANTIC;UN;507;375,27;
201414;CDL;GENIECLIMATIQUE;505910;3636299;RADIATEURCHALEURDOUCEMARADJAPILOTAGEINTEL.1000WBLANCHORIZ.;ATLANTIC;UN;560;414,58;
201415;CDL;GENIECLIMATIQUE;505710;3167541;RADIATEURCHALEURDOUCEMARADJAPILOTAGEINTEL.1000WBLANCVERTICAL;ATLANTIC;UN;612;453,34;
201416;CDL;GENIECLIMATIQUE;505912;3640367;RADIATEURCHALEURDOUCEMARADJAPILOTAGEINTEL.1250WBLANCHORIZ.;ATLANTIC;UN;634;469,94;
201417;CDL;GENIECLIMATIQUE;505915;3644084;RADIATEURCHALEURDOUCEMARADJAPILOTAGEINTEL.1500WBLANCHORIZ.;ATLANTIC;UN;691;511,90;
201418;CDL;GENIECLIMATIQUE;505715;3612463;RADIATEURCHALEURDOUCEMARADJAPILOTAGEINTEL.1500WBLANCVERTICAL;ATLANTIC;UN;788;583,50;
201419;CDL;GENIECLIMATIQUE;505920;3612461;RADIATEURCHALEURDOUCEMARADJAPILOTAGEINTEL.2000WBLANCHORIZ.;ATLANTIC;UN;781;578,67;
201420;CDL;GENIECLIMATIQUE;505720;3621756;RADIATEURCHALEURDOUCEMARADJAPILOTAGEINTEL.2000WBLANCVERTICAL;ATLANTIC;UN;927;686,78;
201421;CDL;GENIECLIMATIQUE;507407;3882539;RADIATEURCHALEURDOUCENIRVANADIGITAL750W;ATLANTIC;UN;222;164,32;
201422;CDL;GENIECLIMATIQUE;507410;3882540;RADIATEURCHALEURDOUCENIRVANADIGITAL1000W;ATLANTIC;UN;245;181,80;
201423;CDL;GENIECLIMATIQUE;507510;3836341;RADIATEURCHALEURDOUCENIRVANADIGITAL1000WVERTICALBLANC;ATLANTIC;UN;279;206,60;
201424;CDL;GENIECLIMATIQUE;507412;3882541;RADIATEURCHALEURDOUCENIRVANADIGITAL1250W;ATLANTIC;UN;278;205,81;
201425;CDL;GENIECLIMATIQUE;507415;3882542;RADIATEURCHALEURDOUCENIRVANADIGITAL1500W;ATLANTIC;UN;312;230,95;
201426;CDL;GENIECLIMATIQUE;507515;3836342;RADIATEURCHALEURDOUCENIRVANADIGITAL1500WVERTICALBLANC;ATLANTIC;UN;352;260,80;
201427;CDL;GENIECLIMATIQUE;507420;3882543;RADIATEURCHALEURDOUCENIRVANADIGITAL2000W;ATLANTIC;UN;366;271,41;
201428;CDL;GENIECLIMATIQUE;507520;3836343;RADIATEURCHALEURDOUCENIRVANADIGITAL2000WVERTICALBLANC;ATLANTIC;UN;415;307,15;
201429;CDL;GENIECLIMATIQUE;507405;3882538;RADIATEURCHALEURDOUCENIRVANADIGITAL500W;ATLANTIC;UN;205;152,00;
201430;CDL;GENIECLIMATIQUE;506907;3836336;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTH0750W;ATLANTIC;UN;438;324,51;
201431;CDL;GENIECLIMATIQUE;506910;3836337;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTH1000W;ATLANTIC;UN;478;354,28;
201432;CDL;GENIECLIMATIQUE;506912;3836338;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTH1250W;ATLANTIC;UN;536;396,74;
201433;CDL;GENIECLIMATIQUE;506915;3836339;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTH1500W;ATLANTIC;UN;592;438,70;
201434;CDL;GENIECLIMATIQUE;506920;3836340;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTH2000W;ATLANTIC;UN;681;504,58;
201435;CDL;GENIECLIMATIQUE;509905;3185739;RADIATEURCHALEURDOUCESHANGAIECODOMO500W;ATLANTIC;UN;325;240,51;
201436;CDL;GENIECLIMATIQUE;509907;3185745;RADIATEURCHALEURDOUCESHANGAIECODOMO750W;ATLANTIC;UN;325;240,51;
201437;CDL;GENIECLIMATIQUE;509910;3185749;RADIATEURCHALEURDOUCESHANGAIECODOMO1000W;ATLANTIC;UN;354;262,13;
201438;CDL;GENIECLIMATIQUE;509912;3185751;RADIATEURCHALEURDOUCESHANGAIECODOMO1250W;ATLANTIC;UN;393;290,95;
201439;CDL;GENIECLIMATIQUE;509915;3185752;RADIATEURCHALEURDOUCESHANGAIECODOMO1500W;ATLANTIC;UN;435;322,48;
201440;CDL;GENIECLIMATIQUE;509920;3185754;RADIATEURCHALEURDOUCESHANGAIECODOMO2000W;ATLANTIC;UN;505;373,82;
201441;CDL;GENIECLIMATIQUE;524703;3834683;RADIATEURFLUIDETHERMOCONDUCTEURACCESSIODIGITAL300W;ATLANTIC;UN;173;127,83;
201442;CDL;GENIECLIMATIQUE;524705;3834662;RADIATEURFLUIDETHERMOCONDUCTEURACCESSIODIGITAL500W;ATLANTIC;UN;173;127,83;
201443;CDL;GENIECLIMATIQUE;524707;3834663;RADIATEURFLUIDETHERMOCONDUCTEURACCESSIODIGITAL750W;ATLANTIC;UN;209;154,97;
201444;CDL;GENIECLIMATIQUE;524710;3834664;RADIATEURFLUIDETHERMOCONDUCTEURACCESSIODIGITAL1000W;ATLANTIC;UN;239;176,75;
201445;CDL;GENIECLIMATIQUE;524712;3834665;RADIATEURFLUIDETHERMOCONDUCTEURACCESSIODIGITAL1250W;ATLANTIC;UN;268;198,17;
201446;CDL;GENIECLIMATIQUE;524715;3834666;RADIATEURFLUIDETHERMOCONDUCTEURACCESSIODIGITAL1500W;ATLANTIC;UN;303;224,59;
201447;CDL;GENIECLIMATIQUE;524720;3834667;RADIATEURFLUIDETHERMOCONDUCTEURACCESSIODIGITAL2000W;ATLANTIC;UN;377;279,23;
201448;CDL;GENIECLIMATIQUE;504907;3882535;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT700WBAS;ATLANTIC;UN;499;369,67;
201449;CDL;GENIECLIMATIQUE;504607;3882527;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT750WHORIZ.;ATLANTIC;UN;453;335,50;
201450;CDL;GENIECLIMATIQUE;504910;3882536;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT1000WBAS;ATLANTIC;UN;530;392,45;
201451;CDL;GENIECLIMATIQUE;504610;3882528;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT1000WHORZ.;ATLANTIC;UN;482;356,73;
201452;CDL;GENIECLIMATIQUE;504710;3882532;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT1000WVERT.;ATLANTIC;UN;644;476,84;
201453;CDL;GENIECLIMATIQUE;504612;3882529;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT1250WHORZ.;ATLANTIC;UN;527;390,38;
201454;CDL;GENIECLIMATIQUE;504915;3882537;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT1400WBAS;ATLANTIC;UN;659;488,24;
201455;CDL;GENIECLIMATIQUE;504615;3882530;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT1500WHORZ.;ATLANTIC;UN;599;443,71;
201456;CDL;GENIECLIMATIQUE;504715;3882533;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT1500WVERT.;ATLANTIC;UN;735;544,15;
201457;CDL;GENIECLIMATIQUE;504720;3882534;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT1800WVERT.;ATLANTIC;UN;849;628,54;
201458;CDL;GENIECLIMATIQUE;504620;3882531;RADIATEURFLUIDETHERMOCONDUCTEURGALAPAGOSINTELLIGENT2000WHORZ.;ATLANTIC;UN;693;513,60;
201459;CDL;GENIECLIMATIQUE;492201;3834766;RADIATEURCHALEURDOUCEBALEARESDIGITAL300W;THERMOR;UN;198;146,71;
201460;CDL;GENIECLIMATIQUE;492211;3834767;RADIATEURCHALEURDOUCEBALEARESDIGITAL500W;THERMOR;UN;198;146,71;
201461;CDL;GENIECLIMATIQUE;492221;3834768;RADIATEURCHALEURDOUCEBALEARESDIGITAL750W;THERMOR;UN;240;177,59;
201462;CDL;GENIECLIMATIQUE;492231;3834769;RADIATEURCHALEURDOUCEBALEARESDIGITAL1000W;THERMOR;UN;273;202,38;
201463;CDL;GENIECLIMATIQUE;492241;3834770;RADIATEURCHALEURDOUCEBALEARESDIGITAL1250W;THERMOR;UN;307;227,58;
201464;CDL;GENIECLIMATIQUE;492251;3834771;RADIATEURCHALEURDOUCEBALEARESDIGITAL1500W;THERMOR;UN;349;258,47;
201465;CDL;GENIECLIMATIQUE;492271;3834772;RADIATEURCHALEURDOUCEBALEARESDIGITAL2000W;THERMOR;UN;433;320,64;
201466;CDL;GENIECLIMATIQUE;482121;3765932;"RADIATEURCHALEURDOUCEFONTEEQUATEUR2PILOTAGEINTEL.750WBLANCHORIZ.
";THERMOR;UN;506;374,97;
201467;CDL;GENIECLIMATIQUE;482131;3765933;"RADIATEURCHALEURDOUCEFONTEEQUATEUR2PILOTAGEINTEL.1000WBLANCHORIZ.
";THERMOR;UN;563;416,69;
201468;CDL;GENIECLIMATIQUE;482141;3765934;"RADIATEURCHALEURDOUCEFONTEEQUATEUR2PILOTAGEINTEL.1250WBLANCHORIZ.
";THERMOR;UN;629;465,82;
201469;CDL;GENIECLIMATIQUE;482151;3765935;"RADIATEURCHALEURDOUCEFONTEEQUATEUR2PILOTAGEINTEL.1500WBLANCHORIZ.
";THERMOR;UN;687;508,92;
201470;CDL;GENIECLIMATIQUE;482171;3765936;"RADIATEURCHALEURDOUCEFONTEEQUATEUR2PILOTAGEINTEL.2000WBLANCHORIZ.
";THERMOR;UN;787;582,62;
201471;CDL;GENIECLIMATIQUE;427131;3765926;RADIATEURCHALEURDOUCEFONTEEQUATEURDIGITAL1000WVERTBLC;THERMOR;UN;609;451,45;
201472;CDL;GENIECLIMATIQUE;427151;3765927;RADIATEURCHALEURDOUCEFONTEEQUATEURDIGITAL1500WVERTBLC;THERMOR;UN;790;585,40;
201473;CDL;GENIECLIMATIQUE;427171;3765928;RADIATEURCHALEURDOUCEFONTEEQUATEURDIGITAL2000WVERTBLC;THERMOR;UN;930;689,22;
201474;CDL;GENIECLIMATIQUE;413221;3765921;"RADIATEURCHALEURDOUCEFONTEKENYA2750W
";THERMOR;UN;371;274,59;
201475;CDL;GENIECLIMATIQUE;413231;3765922;"RADIATEURCHALEURDOUCEFONTEKENYA21000W
";THERMOR;UN;422;312,27;
201476;CDL;GENIECLIMATIQUE;413241;3765923;"RADIATEURCHALEURDOUCEFONTEKENYA21250W
";THERMOR;UN;469;347,37;
201477;CDL;GENIECLIMATIQUE;413251;3765924;"RADIATEURCHALEURDOUCEFONTEKENYA21500W
";THERMOR;UN;516;382,46;
201478;CDL;GENIECLIMATIQUE;413271;3765925;"RADIATEURCHALEURDOUCEFONTEKENYA22000W
";THERMOR;UN;604;447,50;
201479;CDL;GENIECLIMATIQUE;421131;3052599;RADIATEURCHALEURDOUCEHYPNOSE1000WFACADEENVERRE;THERMOR;UN;766;567,16;
201480;CDL;GENIECLIMATIQUE;421151;3052601;RADIATEURCHALEURDOUCEHYPNOSE1500WFACADEENVERRE;THERMOR;UN;905;670,33;
201481;CDL;GENIECLIMATIQUE;421171;3052602;RADIATEURCHALEURDOUCEHYPNOSE2000WFACADEENVERRE;THERMOR;UN;1023;758,05;
201482;CDL;GENIECLIMATIQUE;475211;3885058;RADIATEURCHALEURDOUCEMOZARTDIGITAL500WBLANC;THERMOR;UN;228;168,54;
201483;CDL;GENIECLIMATIQUE;475221;3885059;RADIATEURCHALEURDOUCEMOZARTDIGITAL750WBLANC;THERMOR;UN;250;185,04;
201484;CDL;GENIECLIMATIQUE;475231;3885060;RADIATEURCHALEURDOUCEMOZARTDIGITAL1000WBLANC;THERMOR;UN;276;204,15;
201485;CDL;GENIECLIMATIQUE;475241;3885061;RADIATEURCHALEURDOUCEMOZARTDIGITAL1250WBLANC;THERMOR;UN;308;228,48;
201486;CDL;GENIECLIMATIQUE;475251;3885062;RADIATEURCHALEURDOUCEMOZARTDIGITAL1500WBLANC;THERMOR;UN;346;256,28;
201487;CDL;GENIECLIMATIQUE;475271;3885063;RADIATEURCHALEURDOUCEMOZARTDIGITAL2000WBLANC;THERMOR;UN;407;301,45;
201488;CDL;GENIECLIMATIQUE;475111;3179326;RADIATEURCHALEURDOUCEMOZARTEVOLUTION500WBLANC;THERMOR;UN;338;250,34;
201489;CDL;GENIECLIMATIQUE;475121;3179332;RADIATEURCHALEURDOUCEMOZARTEVOLUTION750WBLANC;THERMOR;UN;338;250,34;
201490;CDL;GENIECLIMATIQUE;475131;3179333;RADIATEURCHALEURDOUCEMOZARTEVOLUTION1000WBLANC;THERMOR;UN;369;273,22;
201491;CDL;GENIECLIMATIQUE;475141;3179334;RADIATEURCHALEURDOUCEMOZARTEVOLUTION1250WBLANC;THERMOR;UN;408;302,18;
201492;CDL;GENIECLIMATIQUE;475151;3179335;RADIATEURCHALEURDOUCEMOZARTEVOLUTION1500WBLANC;THERMOR;UN;453;335,81;
201493;CDL;GENIECLIMATIQUE;475171;3179336;RADIATEURCHALEURDOUCEMOZARTEVOLUTION2000WBLANC;THERMOR;UN;525;389,05;
201494;CDL;GENIECLIMATIQUE;479221;3834761;RADIATEURCHALEURDOUCEOVATION2DIGITAL750WBLANC;THERMOR;UN;444;328,77;
201495;CDL;GENIECLIMATIQUE;479231;3834762;RADIATEURCHALEURDOUCEOVATION2DIGITAL1000WBLANC;THERMOR;UN;485;359,11;
201496;CDL;GENIECLIMATIQUE;429231;3834749;RADIATEURCHALEURDOUCEOVATION2DIGITAL1000WVERTICALBLANC;THERMOR;UN;499;369,55;
201497;CDL;GENIECLIMATIQUE;479241;3834763;RADIATEURCHALEURDOUCEOVATION2DIGITAL1250WBLANC;THERMOR;UN;543;401,88;
201498;CDL;GENIECLIMATIQUE;479251;3834764;RADIATEURCHALEURDOUCEOVATION2DIGITAL1500WBLANC;THERMOR;UN;600;444,16;
201499;CDL;GENIECLIMATIQUE;429251;3834750;RADIATEURCHALEURDOUCEOVATION2DIGITAL1500WVERTICALBLANC;THERMOR;UN;615;455,60;
201500;CDL;GENIECLIMATIQUE;479271;3834765;RADIATEURCHALEURDOUCEOVATION2DIGITAL2000WBLANC;THERMOR;UN;690;510,80;
201501;CDL;GENIECLIMATIQUE;429271;3834751;RADIATEURCHALEURDOUCEOVATION2DIGITAL2000WVERTICALBLANC;THERMOR;UN;731;541,64;
201502;CDL;GENIECLIMATIQUE;491821;3885064;RADIATEURFLUIDETHERMOCONDUCTEURBILBAO2DIGITAL750W;THERMOR;UN;449;332,42;
201503;CDL;GENIECLIMATIQUE;491831;3885065;RADIATEURFLUIDETHERMOCONDUCTEURBILBAO2DIGITAL1000W;THERMOR;UN;482;356,90;
201504;CDL;GENIECLIMATIQUE;491841;3885066;RADIATEURFLUIDETHERMOCONDUCTEURBILBAO2DIGITAL1250W;THERMOR;UN;527;390,04;
201505;CDL;GENIECLIMATIQUE;491851;3885067;RADIATEURFLUIDETHERMOCONDUCTEURBILBAO2DIGITAL1500W;THERMOR;UN;600;444,08;
201506;CDL;GENIECLIMATIQUE;491951;3885070;RADIATEURFLUIDETHERMOCONDUCTEURBILBAO2DIGITAL1500WVERTICAL;THERMOR;UN;718;531,77;
201507;CDL;GENIECLIMATIQUE;491971;3885071;RADIATEURFLUIDETHERMOCONDUCTEURBILBAO2DIGITAL1800WVERTICAL;THERMOR;UN;824;610,29;
201508;CDL;GENIECLIMATIQUE;491871;3885068;RADIATEURFLUIDETHERMOCONDUCTEURBILBAO2DIGITAL2000W;THERMOR;UN;692;512,40;
201509;CDL;GENIECLIMATIQUE;TSL-050-050-TF;1681789;RADIATEURSECHE-SERVIETTESATOLLELECT500W;ACOVA;UN;174;128,96;
201510;CDL;GENIECLIMATIQUE;TSL-075-050-TF;1681798;RADIATEURSECHE-SERVIETTESATOLLELECT750W;ACOVA;UN;196;144,95;
201511;CDL;GENIECLIMATIQUE;TSL-100-050-TF;1681799;RADIATEURSECHE-SERVIETTESATOLLELECT1000W;ACOVA;UN;242;179,29;
201512;CDL;GENIECLIMATIQUE;831110;3167349;RADIATEURSECHE-SERVIETTES20121000W;ATLANTIC;UN;216;159,97;
201513;CDL;GENIECLIMATIQUE;831105;1996076;RADIATEURSECHE-SERVIETTES2012500W;ATLANTIC;UN;164;121,12;
201514;CDL;GENIECLIMATIQUE;831107;1996077;RADIATEURSECHE-SERVIETTES2012750W;ATLANTIC;UN;188;139,02;
201515;CDL;GENIECLIMATIQUE;831403;3110048;RADIATEURSECHE-SERVIETTES2012ETROIT300W;ATLANTIC;UN;151;111,60;
201516;CDL;GENIECLIMATIQUE;831405;3110049;RADIATEURSECHE-SERVIETTES2012ETROIT500W;ATLANTIC;UN;169;125,31;
201517;CDL;GENIECLIMATIQUE;861905;3882556;RADIATEURSECHE-SERVIETTESADELISINITIAL500W;ATLANTIC;UN;298;221,05;
201518;CDL;GENIECLIMATIQUE;861907;3882557;RADIATEURSECHE-SERVIETTESADELISINITIAL750W;ATLANTIC;UN;326;241,29;
201519;CDL;GENIECLIMATIQUE;861910;3882558;RADIATEURSECHE-SERVIETTESADELISINITIAL1000W;ATLANTIC;UN;375;277,71;
201520;CDL;GENIECLIMATIQUE;861915;3882559;RADIATEURSECHE-SERVIETTESADELISINTEGRAL1500WVENTILO;ATLANTIC;UN;493;365,22;
201521;CDL;GENIECLIMATIQUE;861917;3882560;RADIATEURSECHE-SERVIETTESADELISINTEGRAL1750WVENTILO;ATLANTIC;UN;546;404,68;
201522;CDL;GENIECLIMATIQUE;861920;3882561;RADIATEURSECHE-SERVIETTESADELISINTEGRAL2000WVENTILO;ATLANTIC;UN;621;459,81;
201523;CDL;GENIECLIMATIQUE;850115;1498258;RADIATEURSECHE-SERVIETTESDORIS2VENTILO500+1000W;ATLANTIC;UN;306;226,45;
201524;CDL;GENIECLIMATIQUE;850117;1498261;RADIATEURSECHE-SERVIETTESDORIS2VENTILO750+1000W;ATLANTIC;UN;333;246,86;
201525;CDL;GENIECLIMATIQUE;850120;1498262;RADIATEURSECHE-SERVIETTESDORIS2VENTILO1000+1000W;ATLANTIC;UN;373;276,30;
201526;CDL;GENIECLIMATIQUE;850105;1690153;RADIATEURSECHE-SERVIETTESDORISCLASSIQUE500W;ATLANTIC;UN;213;158,09;
