_ID;FOURNISSEUR;FAMILLE  ;REFERENCE;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
615379;dupont;;SPWCR485GXH56B;Unité extérieure mini ECO 2T R410A SPW-CR485GXH56B;SANYO;UN;6000;3600
615380;dupont;;SPWCR605GXH56B;Unité extérieure mini ECO 2T R410A SPW-CR605GXH56B;SANYO;UN;6600;3960
615381;dupont;;SPWFTR94EXH56B;Unité intérieure version allège/plafonnier SPW-FTR94EXH56B;SANYO;UN;1010;606
615382;dupont;;18861;Patte à vis metal PV 6 x 70   boîte de 100  18861;FISCHER;BT;17,31;12,98
615383;dupont;;2121;Sortie de mur p/goul M1 80x52 2121;OMNIPLAST;UN;7,32;4,39
615384;dupont;;858006;Radiateur sèche-serviettes ZANZIBAR électrique blanc 600 watts 858006;ATLANTIC;UN;590;442,5
615385;dupont;;858007;Radiateur sèche-serviettes ZANZIBAR électrique blanc 750 watts 858007;ATLANTIC;UN;664;498
615386;dupont;;858009;Radiateur sèche-serviettes ZANZIBAR électrique blanc 900 watts 858009;ATLANTIC;UN;762;571,5
615387;dupont;;859016;Radiateur sèche-serviettes ZANZIBAR électrique blanc 600/+1000 watts avec ventilo 859016;ATLANTIC;UN;738;553,5
615388;dupont;;859017;Radiateur sèche-serviettes ZANZIBAR électrique blanc 750/+1000 watts avec ventilo 859017;ATLANTIC;UN;815;611,25
615389;dupont;;859019;Radiateur sèche-serviettes ZANZIBAR électrique blanc 900/+1000 watts avec ventilo 859019;ATLANTIC;UN;913;684,75
615390;dupont;;20ACALON02.50;Cuve mazout CALONA de 2,5 M3 longueur 2500 mm diamètre 1270 20ACALON02.50;CALONA PURFLOT;UN;2643,41;1982,61
615391;dupont;;20ACALON06.00;Cuve mazout CALONA de 6M3 longueur 4400 mm diamètre 1460 20ACALON06.00;CALONA PURFLOT;UN;4478,45;3358,92
615392;dupont;;20IULTRANIVO;Nivofioul (indicateur de niveau) 20IULTRANIVO;CALONA PURFLOT;UN;163,84;122,88
615393;dupont;;2035;Réservoir STD NU INOX 316L de production d'eau chaude sanitaire 300 litres (résistance en option) réf 2035;MASSAL;UN;1783,67;1248,63
615394;dupont;;GW5A1X;Mesure courte corps ABS 5mx25mm NOVIPro protection caoutchouc avec bouton stop jaune et noir;NOVIPRO;PI;18,07;13,55
615395;dupont;;602008;Boîtier mural 1 zone + chronopass 1 zone 602008;ATLANTIC;UN;144;108
615396;dupont;;302009;Boîtier mural 2 zone + chronopass 2 zone 602009;ATLANTIC;UN;157;117,75
615397;dupont;;850105;Sèche serviettes DORIS version électrique classique puissance 500 watts 850105;ATLANTIC;UN;501;375,75
615398;dupont;;850107;Sèche serviettes DORIS version électrique classique puissance 750 watts 850107;ATLANTIC;UN;576;432
615399;dupont;;850110;Sèche serviettes DORIS version électrique classique puissance 1000 watts 850110;ATLANTIC;UN;660;495
615400;dupont;;33419;Té de tubage inox double emboîtement diamètre 112x118 033419;ISOTIP;UN;53,17;39,88
615401;dupont;;33412;Té de tubage inox double emboîtement diamètre 125x131 033412;ISOTIP;UN;56,85;42,64
615402;dupont;;33446;Té de tubage inox double emboîtement diamètre 140x146 033446;ISOTIP;UN;59,12;44,34
615403;dupont;;33415;Té de tubage inox double emboîtement diamètre 154x160 033415;ISOTIP;UN;63,04;47,28
615404;dupont;;33416;Té de tubage inox double emboîtement diamètre 167x173 033416;ISOTIP;UN;70,48;52,86
615405;dupont;;33418;Té de tubage inox double emboîtement diamètre 180x186 033418;ISOTIP;UN;74,3;55,73
615406;dupont;;33420;Té de tubage inox double emboîtement diamètre 200x206 033420;ISOTIP;UN;80,37;60,28
615407;dupont;;7701431571;Chauffe bains gaz ONDEA compact 10L à tirage naturel avec veilleuse butane propane LC11PVB 7701431571;ELM LEBLANC;UN;454,99;341,25
615408;dupont;;7701331675;Chauffe bains gaz ONDEA compact 10L à tirage naturel avec veilleuse gaz naturel    LC11PVN 7701331675;ELM LEBLANC;UN;454,99;341,25
615409;dupont;;7701331672;Chauffe bains gaz ONDEA compact 10L à tirage naturel avec veilleuse gaz naturel VMC LC11PVN5 7701331672;ELM LEBLANC;UN;536,99;402,75
615410;dupont;;7702431672;Chauffe bains gaz ONDEA compact 13L à tirage naturel avec veilleuse butane propane LC14PVB 7702431672;ELM LEBLANC;UN;543,99;408
615411;dupont;;7702331754;Chauffe bains gaz ONDEA compact 13L à tirage naturel avec veilleuse gaz naturel    LC14PVN 7702331754;ELM LEBLANC;UN;543,99;408
615412;dupont;;7702331752;Chauffe bains gaz ONDEA compact 13L à tirage naturel avec veilleuse gaz naturel VMC LC13PV   7702331752;ELM LEBLANC;UN;632,98;474,75
615413;dupont;;7703431769;Chauffe bains gaz ONDEA compact 16L à tirage naturel avec veilleuse butane propane LC14PVB 7703431769;ELM LEBLANC;UN;626,98;470,25
615414;dupont;;7703331782;Chauffe bains gaz ONDEA compact 16L à tirage naturel avec veilleuse gaz naturel LC17PVN 7703331782;ELM LEBLANC;UN;626,98;470,25
615415;dupont;;7701431570;Chauffe-bains gaz ONDEA COMPACT HYDROPOWER à tirage naturel sans veilleuse 10 litres BP LC11PVHYB 7701431570;ELM LEBLANC;UN;539,99;405
615416;dupont;;7701331674;Chauffe-bains gaz ONDEA COMPACT HYDROPOWER à tirage naturel sans veilleuse 10 litres GN LC11PVHYN 7701331674;ELM LEBLANC;UN;539,99;405
615417;dupont;;7701431569;Chauffe-bains gaz ONDEA COMPACT HYDROPOWER DISPLAY à tirage naturel sans veilleuse 10 litres BP LC11PVHDB 7701431569;ELM LEBLANC;UN;574,99;431,25
615418;dupont;;7701331673;Chauffe-bains gaz ONDEA COMPACT HYDROPOWER DISPLAY à tirage naturel sans veilleuse 10 litres GN LC11PVHDN 7701331673;ELM LEBLANC;UN;574,99;431,25
615419;dupont;;7702431671;Chauffe-bains gaz ONDEA COMPACT HYDROPOWER à tirage naturel sans veilleuse 13 litres BP LC14PVHYB 7702431671;ELM LEBLANC;UN;636,98;477,75
615420;dupont;;7702331753;Chauffe-bains gaz ONDEA COMPACT HYDROPOWER à tirage naturel sans veilleuse 13 litres GN LC14PVHYN 7702331753;ELM LEBLANC;UN;636,98;477,75
615421;dupont;;7703431768;Chauffe-bains gaz ONDEA COMPACT HYDROPOWER à tirage naturel sans veilleuse 16 litres GN LC17PVHYB 7703431768;ELM LEBLANC;UN;719,98;540
615422;dupont;;7703331781;Chauffe-bains gaz ONDEA COMPACT HYDROPOWER à tirage naturel sans veilleuse 16 litres GN LC17PVHYN 7703331781;ELM LEBLANC;UN;719,98;540
615423;dupont;;7709003525;Kit mélangeur pour chauffe bains ONDEA LC10/LC11 7709003525;ELM LEBLANC;UN;33;24,75
615424;dupont;;7709003526;Kit mélangeur pour chauffe bains ONDEA LC13/LC14 7709003526;ELM LEBLANC;UN;39;29,25
615425;dupont;;7709003246;Kit mélangeur pour chauffe bains ONDEA HYDROSMART 7709003246;ELM LEBLANC;UN;46;34,5
615426;dupont;;31030;Tuyau 1000 gamme Inox 304 soudé en continu diamètre 300mm   031030;ISOTIP;UN;112,46;84,35
615427;dupont;;31130;Tuyau 650 gamme Inox 304 soudé en continu diamètre 300mm   031130;ISOTIP;UN;62,01;46,51
615428;dupont;;31230;Tuyau 500 gamme Inox 304 soudé en continu diamètre 300mm   031230;ISOTIP;UN;57,03;42,77
615429;dupont;;31325;Tuyau 330 gamme Inox 304 soudé en continu diamètre 250mm   031325;ISOTIP;UN;34,35;25,76
615430;dupont;;31330;Tuyau 330 gamme Inox 304 soudé en continu diamètre 300mm   031330;ISOTIP;UN;38,64;28,98
615431;dupont;;31712;Elément télescopique réglable 355 à 555 gamme Inox 304 soudé en continu diamètre 125 031712;ISOTIP;UN;63,59;47,69
615432;dupont;;31713;Elément télescopique réglable 355 à 555 gamme Inox 304 soudé en continu diamètre 139 031713;ISOTIP;UN;65,63;49,22
615433;dupont;;31715;Elément télescopique réglable 355 à 555 gamme Inox 304 soudé en continu diamètre 153 031715;ISOTIP;UN;70,56;52,92
615434;dupont;;31718;Elément télescopique réglable 355 à 555 gamme Inox 304 soudé en continu diamètre 180 031718;ISOTIP;UN;74,09;55,57
615435;dupont;;31720;Elément télescopique réglable 355 à 555 gamme Inox 304 soudé en continu diamètre 200 031720;ISOTIP;UN;77,55;58,16
615436;dupont;;32723;Coude secteur à 30° gamme Inox 304 soudé en continu diamètre 230 032723;ISOTIP;UN;62,9;47,18
615437;dupont;;32725;Coude secteur à 30° gamme Inox 304 soudé en continu diamètre 250 032725;ISOTIP;UN;73,06;54,8
615438;dupont;;32730;Coude secteur à 30° gamme Inox 304 soudé en continu diamètre 300 032730;ISOTIP;UN;122,17;91,63
615439;dupont;;92812;Double coude télescopique secteur à 30° gamme Inox 304 soudé en continu diamètre 125 092812;ISOTIP;UN;89,7;67,28
615440;dupont;;92813;Double coude télescopique secteur à 30° gamme Inox 304 soudé en continu diamètre 139 092813;ISOTIP;UN;94,3;70,73
615441;dupont;;92815;Double coude télescopique secteur à 30° gamme Inox 304 soudé en continu diamètre 153 092815;ISOTIP;UN;96,6;72,45
615442;dupont;;92818;Double coude télescopique secteur à 30° gamme Inox 304 soudé en continu diamètre 180 092818;ISOTIP;UN;102,35;76,76
615443;dupont;;92820;Double coude télescopique secteur à 30° gamme Inox 304 soudé en continu diamètre 200 092820;ISOTIP;UN;116,14;87,11
615444;dupont;;410112;Bride de sécurité gamme Inox 304 soudé en continu diamètre 125 410112;ISOTIP;UN;19;14,25
615445;dupont;;410113;Bride de sécurité gamme Inox 304 soudé en continu diamètre 139 410113;ISOTIP;UN;19;14,25
615446;dupont;;410115;Bride de sécurité gamme Inox 304 soudé en continu diamètre 153 410115;ISOTIP;UN;19;14,25
615447;dupont;;410118;Bride de sécurité gamme Inox 304 soudé en continu diamètre 180 410118;ISOTIP;UN;19;14,25
615448;dupont;;410120;Bride de sécurité gamme Inox 304 soudé en continu diamètre 200 410120;ISOTIP;UN;19;14,25
615449;dupont;;410123;Bride de sécurité gamme Inox 304 soudé en continu diamètre 230 410123;ISOTIP;UN;19;14,25
615450;dupont;;410125;Bride de sécurité gamme Inox 304 soudé en continu diamètre 250 410125;ISOTIP;UN;19;14,25
615451;dupont;;410130;Bride de sécurité gamme Inox 304 soudé en continu diamètre 300 410130;ISOTIP;UN;19;14,25
615452;dupont;;1211-12;Vanne à sphère femelle-femelle A/P 1/2 DX bicolore ACS réf VAP FF 1/2 bacs;ALTECH;UN;7,82;4,69
615453;dupont;;1211-34;Vanne à sphère femelle-femelle A/P 3/4 DX bicolore ACS réf VAP FF 3/4 bacs;ALTECH;UN;10,81;6,49
615454;dupont;;1211-1;Vanne à sphères femelle-femelle A/P 1 DX bicolore ACS réf VAP FF 1 bacs;ALTECH;UN;15;9
615455;dupont;;1231-12;Vanne à sphères mâle-mâle A/P 1/2 DX bicolore ACS réf VAP MM 1/2 bacs;ALTECH;UN;7,92;4,75
615456;dupont;;1231-34;Vanne à sphères mâle-mâle A/P 3/4 DX bicolore ACS réf VAP MM 3/4 bacs;ALTECH;UN;11,78;7,07
615457;dupont;;1411-38;Vanne à sphères femelle-femelle 3/8 DX bicolore ACS réf VBS FF 3/8 bacs;ALTECH;UN;4,14;2,48
615458;dupont;;1412-38;Vanne à sphères PAP femelle-femelle 3/8 DX bicolore ACS réf VBS FF 3/8 PAP bacs;ALTECH;UN;4,08;2,45
615459;dupont;;1411-12;Vanne à sphère femelle-femelle 1/2 DX bicolore ACS réf VBS FF 1/2 bacs;ALTECH;UN;5,23;3,14
615460;dupont;;1412-12;Vanne à sphères PAP femelle-femelle 1/2 DX bicolore ACS réf VBS FF 1/2 PAP bacs;ALTECH;UN;5,23;3,14
615461;dupont;;1411-34;Vanne à sphères femelle-femelle 3/4 DX bicolore ACS réf VBS FF 3/4 bacs;ALTECH;UN;7,97;4,78
615462;dupont;;1412-34;Vanne à sphères PAP femelle-femelle 3/4 DX bicolore ACS réf VBS FF 3/4 PAP bacs;ALTECH;UN;8,22;4,93
615463;dupont;;1411-1;Vanne à sphères femelle-femelle 1 DX bicolore ACS réf VBS FF 1 bacs;ALTECH;UN;12,35;7,41
615464;dupont;;1421-38;Vanne à sphères mâle-femelle 3/8 DX bicolore ACS réf VBS MF 3/8 bacs;ALTECH;UN;4,5;2,7
615465;dupont;;1422-38;Vanne à sphères PAP mâle-femelle 3/8 DX bicolore ACS réf VBS MF 3/8 PAP bacs;ALTECH;UN;4,65;2,79
615466;dupont;;1421-12;Vanne à sphères mâle-femelle 1/2 DX bicolore ACS réf VBS MF 1/2 bacs;ALTECH;UN;5,6;3,36
615467;dupont;;1422-12;Vanne à sphères PAP mâle-femelle 1/2 DX bicolore ACS réf VBS MF 1/2 PAP bacs;ALTECH;UN;5,82;3,49
615468;dupont;;1421-34;Vanne à sphères mâle-femelle 3/4 DX bicolore ACS réf VBS MF 3/4 bacs;ALTECH;UN;8,56;5,14
615469;dupont;;1422-34;Vanne à sphères PAP mâle-femelle 3/4 DX bicolore ACS réf VBS MF 3/4 PAP bacs;ALTECH;UN;8,58;5,15
615470;dupont;;1421-1;Vanne à sphères mâle-femelle 1 DX bicolore ACS réf VBS MF 1 bacs;ALTECH;UN;12,93;7,76
615471;dupont;;1431-38;Vanne à sphères mâle-mâle 3/8 DX bicolore ACS réf VBS MM 3/8 bacs;ALTECH;UN;4,7;2,82
615472;dupont;;1432-38;Vanne à sphères PAP mâle-mâle 3/8 DX bicolore ACS réf VBS MM 3/8 PAP bacs;ALTECH;UN;4,7;2,82
615473;dupont;;1431-12;Vanne à sphères mâle-mâle 1/2 DX bicolore ACS réf VBS MM 1/2 bacs;ALTECH;UN;5,63;3,38
615474;dupont;;1432-12;Vanne à sphères PAP mâle-mâle 1/2 DX bicolore ACS réf VBS MM 1/2 PAP bacs;ALTECH;UN;5,85;3,51
615475;dupont;;1431-34;Vanne à sphères mâle-mâle 3/4 DX bicolore ACS réf VBS MM 3/4 bacs;ALTECH;UN;8,47;5,08
615476;dupont;;1432-34;Vanne à sphères PAP mâle-mâle 3/4 DX bicolore ACS réf VBS MM 3/4 PAP bacs;ALTECH;UN;8,55;5,13
615477;dupont;;1431-1;Vanne à sphères mâle-mâle 1 DX bicolore ACS réf VBS MM 1 bacs;ALTECH;UN;12,48;7,49
615478;dupont;;1601-1234;Vanne à sphères RAN 1/2-3/4 DX bicolore ACS réf VRN 1/2-3/4 bacs;ALTECH;UN;4,98;2,99
615479;dupont;;1601-3434;Vanne à sphères RAN 3/4-3/4 DX bicolore ACS réf VRN 3/4-3/4 bacs;ALTECH;UN;6,22;3,73
615480;dupont;;PACAE11M;Pompe à chaleur Air/Eau avec module hydraulique intégré gaz R410A PACAE11M;MECATHERM;UN;4515;2709
615481;dupont;;KITRELEVE;Kit régulation pour solution relève de chaudière KITRELEVE;MECATHERM;UN;315;189
615482;dupont;;MSHI18HRDN1;Unité intérieure DC Inverter Multisplit 5,3/5,5 Kw R410A SKM053DCIMX01;SOONKO;PI;320;192
615483;dupont;;P489 NOV 1;Adhésif PVC orange NOVIPro multi-usage rouleau de 50mm 33m réf P489 NOV1;NOVIPRO;RL;5,33;4
615484;dupont;;P489 NOV 2;Adhésif PVC orange NOVIPro multi-usage rouleau de 75mm 33m réf P489 NOV2;NOVIPRO;RL;8,2;6,15
615485;dupont;;6001039;Réduction 1/8 peinte droite;DECORAL;UN;1,19;0,8
615486;dupont;;6001039;Réduction 1/8 peinte gauche;DECORAL;UN;1,19;0,8
615487;dupont;;6001056;Réduction 1/8 zinguee droite;DECORAL;UN;0,88;0,59
615488;dupont;;6001049;Réduction 1/8 zinguee gauche;DECORAL;UN;0,88;0,59
615489;dupont;;6001088;Barre à nipples;DECORAL;UN;155,15;104,73
615490;dupont;;6002399;Clé plastique pour bouchons;DECORAL;UN;3,36;2,27
615491;dupont;;6001127;Bombe de peinture peinture réf 6001127;DECORAL;UN;25,46;17,19
615492;dupont;;6001056;Réduction 1/2 zinguee droite;DECORAL;UN;1,22;0,82
615493;dupont;;JOUES R/S500;Jeu de 2 joues d'habillage ROYAL/ST REET entr'axe 500mm réf JOUES R/S500;DECORAL;UN;28,44;19,2
615494;dupont;;JOUES R/S600;Jeu de 2 joues d'habillage ROYAL/ST REET entr'axe 600mm réf JOUES R/S600;DECORAL;UN;28,44;19,2
615495;dupont;;JOUES R/S700;Jeu de 2 joues d'habillage ROYAL/ST REET entr'axe 700mm réf JOUES R/S700;DECORAL;UN;28,44;19,2
615496;dupont;;JOUES R/S800;Jeu de 2 joues d'habillage ROYAL/ST REET entr'axe 800mm réf JOUES R/S800;DECORAL;UN;28,44;19,2
615497;dupont;;16110010;Robinet flotteur Aqua Expert alimentation basse téléscopique Réf 16110010;ALTECH;UN;17;12,75
615498;dupont;;12030011;Mécanisme seul MONO bouton poussoir simple chasse Réf 12030011;ALTECH;UN;20;15
615499;dupont;;96573698;Réservoir diaphragme horizontal GTH25H 96573698;GRUNDFOS;UN;70,52;52,89
615500;dupont;;96573699;Réservoir diaphragme horizontal GTH50H 96573699;GRUNDFOS;UN;168,48;126,36
615501;dupont;;96573700;Réservoir diaphragme horizontal GTH80H 96573700;GRUNDFOS;UN;295,82;221,87
615502;dupont;;96584511;Réservoir diaphragme horizontal GTH100H 96584511;GRUNDFOS;UN;353,59;265,2
615503;dupont;;96573266;Réservoir à vessie vertical GTU80V 96573266;GRUNDFOS;UN;228,7;171,53
615504;dupont;;96573267;Réservoir à vessie vertical GTU100V 96573267;GRUNDFOS;UN;316,07;237,06
615505;dupont;;96573268;Réservoir à vessie vertical GTU200V 96573268;GRUNDFOS;UN;552,89;414,68
615506;dupont;;96573269;Réservoir à vessie vertical GTU300V 96573269;GRUNDFOS;UN;643,22;482,43
615507;dupont;;96573280;Réservoir à vessie vertical GTU500V 96573280;GRUNDFOS;UN;1157,32;868,01
615508;dupont;;96573253;Réservoir à vessie vertical inox GTU25V 96573253;GRUNDFOS;UN;52,37;39,28
615509;dupont;;531 NOVIPRO 225;Tenaille russe vrac NOVIPro 225mm noire;NOVIPRO;PI;9,87;7,4
615510;dupont;;531 NOVIPRO 250;Tenaille russe vrac NOVIPro 250mm noire;NOVIPRO;PI;11,81;8,86
615511;dupont;;531 NOVIPRO 280;Tenaille russe vrac NOVIPro 280mm noire;NOVIPRO;PI;13,71;10,28
615512;dupont;;MD 36 NOVIPRO;Mesure roulante imprimeé double face embout magnétique NOVIPro 3m x 16mm;NOVIPRO;PI;11,71;8,78
615513;dupont;;172521;Cisaille universelle droite longueur 260mm 2 lames étroites réf. 172521;DIMOS;PI;51,73;38,8
615514;dupont;;11969.031;Mitigeur lavabo ECLIPSE réhaussé bec long chromé 11969.031;GESSI SPA;UN;215,73;161,8
615515;dupont;;933031;Robinet pour lave-mains ECLIPSE eau froide, chromé Réf 00933031;GESSI SPA;UN;181,1;135,83
615516;dupont;;29901.031;Mitigeur lave-mains ECLIPSE chromé 29901.031;GESSI SPA;UN;150,53;112,9
615517;dupont;;VOM512237;Attache plastique ronde Ø 16mm boîte de 80;DISMO;BT;5,12;3,84
615518;dupont;;VOM512239;Attache plastique ronde Ø 20mm boîte de 50;DISMO;BT;4,79;3,59
615519;dupont;;DIO065051;Lampe dichroïque 50W-GU10 blister de 3 sur carte;DISMO;PI;11,48;8,61
615520;dupont;;171302;Pointerolle hexagonale réaffûtable 16x300mm avec poignée parecoup;LEBORGNE;PI;10,23;7,67
615521;dupont;;SERVIPACK;Pack de mise en service Adoux SERVIPACK;POLAR FRANCE;UN;190,57;142,93
615522;dupont;;ADOUX E;Adoucisseur éco tronique 20L ADOUX E;POLAR FRANCE;UN;825;618,75
615523;dupont;;31118;Caméra d'inspection Micro Seesnake tête 17mm câble 90cm;RIDGID FRANCE;PI;377,91;283,44
615524;dupont;;709546;Embase simple pour colliers largeur 9mm sachet de 20;DEBFLEX;PQ;4,91;3,68
615525;dupont;;LMC230A-F-TP DPO;Servomoteur 230V BELIMO pour registre         LMC230A-F-TP DPO;METALPRESS;UN;110;66
615526;dupont;;057AS00150;Raccords noirs pour pompes péristaltiques (sachet de 5) 157AS00150;ASPEN;UN;12,41;7,45
615527;dupont;;157AS00015;Tube de rechange pompe péristaltique  157AS00015;ASPEN;UN;18,08;10,85
615528;dupont;;NPU01;Purificateur d'air NPU01;SOONKO;UN;49;49
615529;dupont;;AOU2683A1;Pompe à vide 2 étage 70L/mn tout gaz AOU2683A1;VALUE;UN;330;198
615530;dupont;;AOU2686A1;Pompe à vide 2 étage 128L/mn tout gaz AOU2686A1;VALUE;UN;390;234
615531;dupont;;AOU2685A1;Pompe à vide 2 étage 170L/mn tout gaz AOU2685A1;VALUE;UN;450;270
615532;dupont;;ALFQC14382;Quick coupling diamètre 1/4-3/8 longueur 2 mètres        ALFQC14382;PARKER;UN;230;138
615533;dupont;;ALFQC14385;Quick coupling diamètre 1/4-3/8 longueur 5 mètres        ALFQC14385;PARKER;UN;290;174
615534;dupont;;ALFQC14122;Quick coupling diamètre 1/4-1/2 longueur 2 mètres        ALFQC14122;PARKER;UN;250;150
615535;dupont;;ALFQC14124;Quick coupling diamètre 1/4-1/2 longueur 4 mètres        ALFQC14124;PARKER;UN;295;177
615536;dupont;;527609;Cartouche 5276 capteur de nitrates h 9 3/4 réf 527609;COMAP;UN;51,25;38,44
615537;dupont;;EV15;Electrovanne à réarmement manuel diamètre 15             EV15;WATTS INDUSTRIES;UN;158,28;118,71
615538;dupont;;EV20;Electrovanne à réarmement manuel diamètre 20             EV20;WATTS INDUSTRIES;UN;167,49;125,62
615539;dupont;;EV25;Electrovanne à réarmement manuel diamètre 25             EV25;WATTS INDUSTRIES;UN;188,84;141,63
615540;dupont;;07-37-34/132;Receveur de douche FUNDO RIOLITO 110x90x5 cm, avec écoulement linéaire, longueur du canal d'écoulement 900 mm Réf 07-37-34-132;WEDI;PI;547,24;410,44
615541;dupont;;I58CL;Détergent SOLBACT-CLIM pour les circuits de climatisation prêt à l'emploi en bidon de 1 litre I58CL;FIRCHIM;PI;33;19,8
615542;dupont;;28110000;Set de douche Raindance Allrounder avec douchette à main Raindance E 150 Air 3 jets et flexible Isiflex 1,60m, chromé Réf 28110000;HANSGROHE;PI;389,1;291,83
615543;dupont;;5055048;Raccord pour pompe à vide 1/4SAE FX5/16SAE M 404/5  05055048;WIGAM;UN;4,2;2,52
615544;dupont;;12002003;Huile minérale pour pompe à vide 1 litre K1L     12002003;WIGAM;UN;24,5;14,7
615545;dupont;;DIO065042;Hublot rond 100W E27 blanc avec grille;DISMO;PI;10,64;7,98
615546;dupont;;ALM74C;Phare antichoc WORK PRO 4D phare ABS krypton utilise 4 piles 4D/LR20;ENERGIE SERVICE FRANCE;PI;42,81;32,11
615547;dupont;;26285;Cheville rallongée avec tirefond SHR 14x230 tête fraisée paquet de 4;FISCHER;PQ;26,03;19,52
