ID;FOURNISSEUR;FAMILLE;REFERENCE;DESIGNATION;MARQUE;PRIX AU;PRIX BASE;Prix Net 
82866;LECOUFLE;PLOMBERIE;600-26;FILTRE A TAMIS LAITON FF 26/34 600-26;ADG ROBINETTERIE;1;10,98;8,13 €
82867;LECOUFLE;PLOMBERIE;600-33;FILTRE A TAMIS LAITON FF 33/42 600-33;ADG ROBINETTERIE;1;18,27;13,53 €
82868;LECOUFLE;PLOMBERIE;600-40;FILTRE A TAMIS LAITON FF 40/49 600-40;ADG ROBINETTERIE;1;24,21;17,93 €
82869;LECOUFLE;PLOMBERIE;600-50;FILTRE A TAMIS LAITON FF 50/60 600-50;ADG ROBINETTERIE;1;38,10;28,22 €
82870;LECOUFLE;PLOMBERIE;204P-15;ROBINET TOURN SPH LAIT A PAP FF15/21;ADG ROBINETTERIE;1;3,21;2,38 €
82871;LECOUFLE;PLOMBERIE;204P-20;ROBINET TOURN SPH LAIT A PAP FF20/27;ADG ROBINETTERIE;1;4,46;3,30 €
82872;LECOUFLE;PLOMBERIE;204P-26;ROBINET TOURN SPH LAIT A PAP FF26/34;ADG ROBINETTERIE;1;7,09;5,25 €
82873;LECOUFLE;PLOMBERIE;205P-15;ROBINET TOURN SPH LAIT A PAP MF15/21;ADG ROBINETTERIE;1;3,40;2,52 €
82874;LECOUFLE;PLOMBERIE;205P-20;ROBINET TOURN SPH LAIT A PAP MF20/27;ADG ROBINETTERIE;1;4,79;3,55 €
82875;LECOUFLE;PLOMBERIE;205P-26;ROBINET TOURN SPH LAIT A PAP MF26/34;ADG ROBINETTERIE;1;7,59;5,62 €
82876;LECOUFLE;PLOMBERIE;203P-15;ROBINET TOURN SPH LAIT A PAP MM15/21;ADG ROBINETTERIE;1;3,51;2,60 €
82877;LECOUFLE;PLOMBERIE;203P-20;ROBINET TOURN SPH LAIT A PAP MM20/27;ADG ROBINETTERIE;1;4,85;3,59 €
82878;LECOUFLE;PLOMBERIE;203P-26;ROBINET TOURN SPH LAIT A PAP MM26/34;ADG ROBINETTERIE;1;7,71;5,71 €
82879;LECOUFLE;PLOMBERIE;101RL-50;ROBINET TOURN SPH LAIT PN10 A RH FF50/60;ADG ROBINETTERIE;1;66,95;49,59 €
82880;LECOUFLE;PLOMBERIE;204PG-50;ROBINET TOURN SPH LAIT PN16 A PG FF50/60;ADG ROBINETTERIE;1;34,45;25,52 €
82881;LECOUFLE;PLOMBERIE;101RL-33;ROBINET TOURN SPH LAIT PN16 A RH FF33/42;ADG ROBINETTERIE;1;33,93;25,13 €
82882;LECOUFLE;PLOMBERIE;101RL-40;ROBINET TOURN SPH LAIT PN16 A RH FF40/49;ADG ROBINETTERIE;1;43,04;31,88 €
82883;LECOUFLE;PLOMBERIE;205-33;ROBINET TOURN SPH LAIT PN16 MF 33/42;ADG ROBINETTERIE;1;13,22;9,79 €
82884;LECOUFLE;PLOMBERIE;205-40;ROBINET TOURN SPH LAIT PN16 MF 40/49;ADG ROBINETTERIE;1;17,23;12,76 €
82885;LECOUFLE;PLOMBERIE;205-50;ROBINET TOURN SPH LAIT PN16 MF 50/60;ADG ROBINETTERIE;1;28,32;20,98 €
82886;LECOUFLE;PLOMBERIE;203-33;ROBINET TOURN SPH LAIT PN16 MM 33/42;ADG ROBINETTERIE;1;13,53;10,02 €
82887;LECOUFLE;PLOMBERIE;203-40;ROBINET TOURN SPH LAIT PN16 MM 40/49;ADG ROBINETTERIE;1;17,58;13,02 €
82888;LECOUFLE;PLOMBERIE;203-50;ROBINET TOURN SPH LAIT PN16 MM 50/60;ADG ROBINETTERIE;1;28,84;21,36 €
82889;LECOUFLE;PLOMBERIE;101RL-15;ROBINET TOURN SPH LAIT PN20 A RH FF15/21;ADG ROBINETTERIE;1;11,22;8,31 €
82890;LECOUFLE;PLOMBERIE;101RL-20;ROBINET TOURN SPH LAIT PN20 A RH FF20/27;ADG ROBINETTERIE;1;14,50;10,74 €
82891;LECOUFLE;PLOMBERIE;101RL-26;ROBINET TOURN SPH LAIT PN20 A RH FF26/34;ADG ROBINETTERIE;1;21,09;15,62 €
82892;LECOUFLE;PLOMBERIE;204PG-15;ROBINET TOURN SPH LAIT PN25 A PG FF15/21;ADG ROBINETTERIE;1;5,63;4,17 €
82893;LECOUFLE;PLOMBERIE;204PG-20;ROBINET TOURN SPH LAIT PN25 A PG FF20/27;ADG ROBINETTERIE;1;7,30;5,41 €
82894;LECOUFLE;PLOMBERIE;204PG-26;ROBINET TOURN SPH LAIT PN25 A PG FF26/34;ADG ROBINETTERIE;1;10,76;7,97 €
82895;LECOUFLE;PLOMBERIE;204PG-33;ROBINET TOURN SPH LAIT PN25 A PG FF33/42;ADG ROBINETTERIE;1;16,08;11,91 €
82896;LECOUFLE;PLOMBERIE;204PG-40;ROBINET TOURN SPH LAIT PN25 A PG FF40/49;ADG ROBINETTERIE;1;22,98;17,02 €
82897;LECOUFLE;PLOMBERIE;205-15;ROBINET TOURN SPH LAIT PN25 MF 15/21;ADG ROBINETTERIE;1;3,40;2,52 €
82898;LECOUFLE;PLOMBERIE;205-20;ROBINET TOURN SPH LAIT PN25 MF 20/27;ADG ROBINETTERIE;1;4,79;3,55 €
82899;LECOUFLE;PLOMBERIE;205-26;ROBINET TOURN SPH LAIT PN25 MF 26/34;ADG ROBINETTERIE;1;7,59;5,62 €
82900;LECOUFLE;PLOMBERIE;203-15;ROBINET TOURN SPH LAIT PN25 MM 15/21;ADG ROBINETTERIE;1;3,51;2,60 €
82901;LECOUFLE;PLOMBERIE;203-20;ROBINET TOURN SPH LAIT PN25 MM 20/27;ADG ROBINETTERIE;1;4,85;3,59 €
82902;LECOUFLE;PLOMBERIE;203-26;ROBINET TOURN SPH LAIT PN25 MM 26/34;ADG ROBINETTERIE;1;7,71;5,71 €
82903;LECOUFLE;PLOMBERIE;204-66;ROBINET TOURN SPH LAITON PN10 FF 66/76;ADG ROBINETTERIE;1;57,17;42,35 €
82904;LECOUFLE;PLOMBERIE;204-80;ROBINET TOURN SPH LAITON PN10 FF 80/90;ADG ROBINETTERIE;1;74,21;54,97 €
82905;LECOUFLE;PLOMBERIE;204-100;ROBINET TOURN SPH LAITON PN10 FF102/114;ADG ROBINETTERIE;1;115,11;85,27 €
82906;LECOUFLE;PLOMBERIE;204-33;ROBINET TOURN SPH LAITON PN16 FF 33/42;ADG ROBINETTERIE;1;10,98;8,13 €
82907;LECOUFLE;PLOMBERIE;204-40;ROBINET TOURN SPH LAITON PN16 FF 40/49;ADG ROBINETTERIE;1;14,35;10,63 €
82908;LECOUFLE;PLOMBERIE;204-50;ROBINET TOURN SPH LAITON PN16 FF 50/60;ADG ROBINETTERIE;1;24,93;18,47 €
82909;LECOUFLE;PLOMBERIE;204-8;ROBINET TOURN SPH LAITON PN25 FF 8/13;ADG ROBINETTERIE;1;2,01;1,49 €
82910;LECOUFLE;PLOMBERIE;204-12;ROBINET TOURN SPH LAITON PN25 FF12/17;ADG ROBINETTERIE;1;2,01;1,49 €
82911;LECOUFLE;PLOMBERIE;204-15;ROBINET TOURN SPH LAITON PN25 FF15/21;ADG ROBINETTERIE;1;2,86;2,12 €
82912;LECOUFLE;PLOMBERIE;204-20;ROBINET TOURN SPH LAITON PN25 FF20/27;ADG ROBINETTERIE;1;3,96;2,93 €
82913;LECOUFLE;PLOMBERIE;204-26;ROBINET TOURN SPH LAITON PN25 FF26/34;ADG ROBINETTERIE;1;6,29;4,66 €
82914;LECOUFLE;PLOMBERIE;0232920;JOINT P/ECROU 6/20 ELASTOMERE SACHET 10;BANIDES & DEBEAURAIN;1;7,34;5,44 €
82915;LECOUFLE;PLOMBERIE;RC-BCH (P 34);BOUCHON FEMELLE 20X150+JOINT;CLESSE INDUSTRIES;1;3,06;2,27 €
82916;LECOUFLE;PLOMBERIE;BUKIT-S;BUKIT LYRES P14 ET VANNE;CLESSE INDUSTRIES;1;131,88;97,69 €
82917;LECOUFLE;PLOMBERIE;P6010;COFFRET VANNE 1/4 TOUR SECUCAL 15  20690;CLESSE INDUSTRIES;1;329,52;244,09 €
82918;LECOUFLE;PLOMBERIE;CRO-180-CC-JPC-C;CROSSE CC 180° CAL20 6/20 CU22 -CD03003C;CLESSE INDUSTRIES;1;21,92;16,24 €
82919;LECOUFLE;PLOMBERIE;CRO-180-PEHD-C;CROSSE CC 180° CAL20 6/20 PEHD;CLESSE INDUSTRIES;1;53,04;39,29 €
82920;LECOUFLE;PLOMBERIE;RC-CU-JPG-180-C;CROSSE COUD 180° CAL 12 1/2 JPG 16/ROAI;CLESSE INDUSTRIES;1;9,50;7,04 €
82921;LECOUFLE;PLOMBERIE;CRO-180-CC-JPC;CROSSE SORTIE COMPTEUR 2236 CU22 6/20G4;CLESSE INDUSTRIES;1;22,76;16,86 €
82922;LECOUFLE;PLOMBERIE;CRO-180-PEHD;CROSSE SORTIE COMPTEUR 2236 PE32 6/20G4;CLESSE INDUSTRIES;1;55,11;40,82 €
82923;LECOUFLE;PLOMBERIE;465;DETENDEUR BUTANE DFB 2,6KG/28MBAR;CLESSE INDUSTRIES;1;31,33;23,21 €
82924;LECOUFLE;PLOMBERIE;TA;DETENDEUR BUTANE DSB 1,3KG/28MBAR;CLESSE INDUSTRIES;1;38,89;28,81 €
82925;LECOUFLE;PLOMBERIE;SA;DETENDEUR BUTANE DSB 2,6KG/28MBAR;CLESSE INDUSTRIES;1;38,89;28,81 €
82926;LECOUFLE;PLOMBERIE;425ST;DETENDEUR BUTANE SEC 28MB 425ST S/COQUE;CLESSE INDUSTRIES;1;10,27;7,61 €
82927;LECOUFLE;PLOMBERIE;425MS;DETENDEUR BUTANE SEC.1,3KG/28MBAR A53MSE;CLESSE INDUSTRIES;1;10,26;7,60 €
82928;LECOUFLE;PLOMBERIE;T;DETENDEUR PROPANE DSP 1,3KG/37MBAR;CLESSE INDUSTRIES;1;29,16;21,60 €
82929;LECOUFLE;PLOMBERIE;S;DETENDEUR PROPANE DSP 3KG/37MBAR;CLESSE INDUSTRIES;1;29,16;21,60 €
82930;LECOUFLE;PLOMBERIE;6426C;DETENDEUR PROPANE DSP 8KG/37MBAR;CLESSE INDUSTRIES;1;126,58;93,76 €
82931;LECOUFLE;PLOMBERIE;455C;DETENDEUR PROPANE 4KG/H/37MBAR DFP;CLESSE INDUSTRIES;1;39,69;29,40 €
82932;LECOUFLE;PLOMBERIE;SA;DETENDEUR SA SOUS COQUE 28MBAR;CLESSE INDUSTRIES;1;44,87;33,24 €
82933;LECOUFLE;PLOMBERIE;S;DETENDEUR SOUS COQUE 37MBAR -6455013;CLESSE INDUSTRIES;1;36,67;27,16 €
82934;LECOUFLE;PLOMBERIE;S5;DETENDEUR S5 PROPANE S.COQUE 5KG -37MBAR;CLESSE INDUSTRIES;1;57,78;42,80 €
82935;LECOUFLE;PLOMBERIE;T;DETENDEUR T 37MBAR S/COQUE;CLESSE INDUSTRIES;1;33,64;24,92 €
82936;LECOUFLE;PLOMBERIE;TA;DETENDEUR TA SOUS COQUE 28MBAR -6445213;CLESSE INDUSTRIES;1;47,57;35,24 €
82937;LECOUFLE;PLOMBERIE;425CMS;DETENDEUR 425C SEC 37MBAR S/COQUE;CLESSE INDUSTRIES;1;17,21;12,75 €
82938;LECOUFLE;PLOMBERIE;465;DETENDEUR 465 NF SOUS COQUE - 0465013;CLESSE INDUSTRIES;1;35,98;26,65 €
82939;LECOUFLE;PLOMBERIE;RC-FF (P 90);DOUBLE FEMELLE 20X150/20X150;CLESSE INDUSTRIES;1;5,70;4,22 €
82940;LECOUFLE;PLOMBERIE;RC-MM (P 49);DOUBLE MALE 20X150/BOUTEILLE;CLESSE INDUSTRIES;1;6,39;4,73 €
82941;LECOUFLE;PLOMBERIE;RC-MM (P 48);DOUBLE MALE 20X150/20X150;CLESSE INDUSTRIES;1;6,10;4,52 €
82942;LECOUFLE;PLOMBERIE;RC-FB (P 45-41);ECROU 20X150+AJUTAGE D10+JOINT;CLESSE INDUSTRIES;1;2,94;2,18 €
82943;LECOUFLE;PLOMBERIE;RC-FB (P 45-41);ECROU 20X150+AJUTAGE D12+JOINT;CLESSE INDUSTRIES;1;2,88;2,13 €
82944;LECOUFLE;PLOMBERIE;RC-FB (P 4502-35);ECROU 20X150+AJUTAGE D14+JOINT;CLESSE INDUSTRIES;1;3,66;2,71 €
82945;LECOUFLE;PLOMBERIE;FLEXIGAZ-INOX -BUPRO;FLEXIBLE EMB.MECANIQ.VIE ILLIMITEE0,75BP;CLESSE INDUSTRIES;1;35,94;26,62 €
82946;LECOUFLE;PLOMBERIE;FLEXIGAZ-INOX-RES;FLEXIBLE EMB.MECANIQ.VIE ILLIMITEE0,75GN;CLESSE INDUSTRIES;1;41,36;30,64 €
82947;LECOUFLE;PLOMBERIE;FLEXIGAZ-INOX -BUPRO;FLEXIBLE EMB.MECANIQ.VIE ILLIMITEE1,00BP;CLESSE INDUSTRIES;1;43,08;31,91 €
82948;LECOUFLE;PLOMBERIE;FLEXIGAZ-INOX-RES;FLEXIBLE EMB.MECANIQ.VIE ILLIMITEE1,00GN;CLESSE INDUSTRIES;1;43,08;31,91 €
82949;LECOUFLE;PLOMBERIE;FLEXIGAZ-INOX -BUPRO;FLEXIBLE EMB.MECANIQ.VIE ILLIMITEE1,25BP;CLESSE INDUSTRIES;1;43,08;31,91 €
82950;LECOUFLE;PLOMBERIE;FLEXIGAZ-INOX-RES;FLEXIBLE EMB.MECANIQ.VIE ILLIMITEE1,25GN;CLESSE INDUSTRIES;1;43,08;31,91 €
82951;LECOUFLE;PLOMBERIE;FLEXIGAZ-INOX -BUPRO;FLEXIBLE EMB.MECANIQ.VIE ILLIMITEE1,50BP;CLESSE INDUSTRIES;1;52,81;39,12 €
82952;LECOUFLE;PLOMBERIE;FLEXIGAZ-INOX-RES;FLEXIBLE EMB.MECANIQ.VIE ILLIMITEE1,50GN;CLESSE INDUSTRIES;1;52,81;39,12 €
82953;LECOUFLE;PLOMBERIE;FLEXIGAZ-INOX -BUPRO;FLEXIBLE EMB.MECANIQ.VIE ILLIMITEE2,00BP;CLESSE INDUSTRIES;1;64,52;47,79 €
82954;LECOUFLE;PLOMBERIE;FLEXIGAZ-INOX-RES;FLEXIBLE EMB.MECANIQ.VIE ILLIMITEE2,00GN;CLESSE INDUSTRIES;1;56,07;41,53 €
82955;LECOUFLE;PLOMBERIE;FLEXIGAZ-BUPRO;FLEXIBLE EMBOUTS MECANIQUES 10ANS 0,75BP;CLESSE INDUSTRIES;1;11,14;8,25 €
82956;LECOUFLE;PLOMBERIE;FLEXIGAZ-RES;FLEXIBLE EMBOUTS MECANIQUES 10ANS 0,75GN;CLESSE INDUSTRIES;1;12,96;9,60 €
82957;LECOUFLE;PLOMBERIE;FLEXIGAZ-BUPRO;FLEXIBLE EMBOUTS MECANIQUES 10ANS 1,00BP;CLESSE INDUSTRIES;1;13,31;9,86 €
82958;LECOUFLE;PLOMBERIE;FLEXIGAZ-RES;FLEXIBLE EMBOUTS MECANIQUES 10ANS 1,00GN;CLESSE INDUSTRIES;1;13,31;9,86 €
82959;LECOUFLE;PLOMBERIE;FLEXIGAZ-BUPRO;FLEXIBLE EMBOUTS MECANIQUES 10ANS 1,25BP;CLESSE INDUSTRIES;1;14,38;10,65 €
82960;LECOUFLE;PLOMBERIE;FLEXIGAZ-RES;FLEXIBLE EMBOUTS MECANIQUES 10ANS 1,25GN;CLESSE INDUSTRIES;1;14,38;10,65 €
82961;LECOUFLE;PLOMBERIE;FLEXIGAZ-BUPRO;FLEXIBLE EMBOUTS MECANIQUES 10ANS 1,50BP;CLESSE INDUSTRIES;1;13,57;10,05 €
82962;LECOUFLE;PLOMBERIE;FLEXIGAZ-RES;FLEXIBLE EMBOUTS MECANIQUES 10ANS 1,50GN;CLESSE INDUSTRIES;1;15,80;11,70 €
82963;LECOUFLE;PLOMBERIE;FLEXIGAZ-BUPRO;FLEXIBLE EMBOUTS MECANIQUES 10ANS 2,00BP;CLESSE INDUSTRIES;1;18,66;13,82 €
82964;LECOUFLE;PLOMBERIE;FLEXIGAZ-RES;FLEXIBLE EMBOUTS MECANIQUES 10ANS 2,00GN;CLESSE INDUSTRIES;1;18,66;13,82 €
82965;LECOUFLE;PLOMBERIE;P95;INDICATEUR SERVICE RESERVE ISR;CLESSE INDUSTRIES;1;25,37;18,79 €
82966;LECOUFLE;PLOMBERIE;KIT-2175C;INV. 2175C   P14;CLESSE INDUSTRIES;1;124,98;92,58 €
82967;LECOUFLE;PLOMBERIE;;INVERSEUR BUTANE AUTO 28MBAR DIBBP               *;CLESSE INDUSTRIES;1;138,21;102,38 €
82968;LECOUFLE;PLOMBERIE;8165B10;INVERSEUR BUTANE AUTO 500MBARS DIB;CLESSE INDUSTRIES;1;149,38;110,65 €
82969;LECOUFLE;PLOMBERIE;KIT-2165C;INVERSEUR PROPANE AUTO DILP            *;CLESSE INDUSTRIES;1;128,03;94,84 €
82970;LECOUFLE;PLOMBERIE;JOINT JPC-C;JOINT PLAT COMP ARAM CAL20 X5 -CD04011C;CLESSE INDUSTRIES;1;0,63;0,47 €
82971;LECOUFLE;PLOMBERIE;JOINT JPG-C;JOINT PLAT GAZ ARAM CAL 15 3/4 S/COQUE;CLESSE INDUSTRIES;1;0,58;0,43 €
82972;LECOUFLE;PLOMBERIE;JOINT JPG-C;JOINT PLAT GAZ ARAM CAL 20 1JP S/COQUE;CLESSE INDUSTRIES;1;0,72;0,53 €
82973;LECOUFLE;PLOMBERIE;JOINT JPG-C;JOINT PLAT GAZ ARAM CAL12 X10 -P003111C;CLESSE INDUSTRIES;1;0,42;0,31 €
82974;LECOUFLE;PLOMBERIE;JT-P1;JOINT 10 PCS P1 20X150 S/COQUE;CLESSE INDUSTRIES;1;2,79;2,07 €
82975;LECOUFLE;PLOMBERIE;JT-P2;JOINT 10 PCS P2 POUR BOUTEILLE S/COQUE;CLESSE INDUSTRIES;1;2,79;2,07 €
82976;LECOUFLE;PLOMBERIE;JFT (P 1);JOINTS MARRONS 20X150 A L'UNITE;CLESSE INDUSTRIES;1;0,24;0,18 €
82977;LECOUFLE;PLOMBERIE;JFT (P 2);JOINTS NOIRS BOUTEILLE A L'UNITE;CLESSE INDUSTRIES;1;0,24;0,18 €
82978;LECOUFLE;PLOMBERIE;PROKIT-PLUS-T;KIT PROPANE CLASSE 1 SANS VANNE;CLESSE INDUSTRIES;1;156,56;115,97 €
82979;LECOUFLE;PLOMBERIE;LYRE CLESSINOX;LYRE CLESSINOX O,35 S/COQUE;CLESSE INDUSTRIES;1;46,97;34,79 €
82980;LECOUFLE;PLOMBERIE;LYRE CLESSINOX;LYRE CLESSINOX 0,45 S/COQUE;CLESSE INDUSTRIES;1;56,07;41,53 €
82981;LECOUFLE;PLOMBERIE;LYRE CLESSINOX;LYRE CLESSINOX 0,70 S/COQUE;CLESSE INDUSTRIES;1;58,71;43,49 €
82982;LECOUFLE;PLOMBERIE;P11;LYRE P11 SOUS COQUE L35CM -P001112;CLESSE INDUSTRIES;1;12,00;8,89 €
82983;LECOUFLE;PLOMBERIE;P14;LYRE P14 SOUS COQUE L45 CM -P001412;CLESSE INDUSTRIES;1;14,11;10,45 €
82984;LECOUFLE;PLOMBERIE;P30;LYRE P30 SOUS COQUE L70CM - P003012;CLESSE INDUSTRIES;1;17,64;13,07 €
82985;LECOUFLE;PLOMBERIE;P11;LYRE 0,35M NF;CLESSE INDUSTRIES;1;10,44;7,73 €
82986;LECOUFLE;PLOMBERIE;P14;LYRE 0,45M NF;CLESSE INDUSTRIES;1;11,95;8,85 €
82987;LECOUFLE;PLOMBERIE;P30;LYRE 0,70M NF;CLESSE INDUSTRIES;1;14,92;11,05 €
82988;LECOUFLE;PLOMBERIE;P005123;MAMELON 20X150 CU12;CLESSE INDUSTRIES;1;4,51;3,34 €
82989;LECOUFLE;PLOMBERIE;P005125;MAMELON 20X150 CU14;CLESSE INDUSTRIES;1;4,64;3,44 €
82990;LECOUFLE;PLOMBERIE;MAN-PEHD;MANCHON PE/PE 32 CAL25;CLESSE INDUSTRIES;1;57,46;42,56 €
82991;LECOUFLE;PLOMBERIE;RC-2P-OR-JPC-CU;RAC COUDE 90° J/PLAT CAL 20 -CU22;CLESSE INDUSTRIES;1;13,27;9,83 €
82992;LECOUFLE;PLOMBERIE;RC-2P-JPC-CU;RAC DR P/COMPT 309CU 6/20 CU22 CAL20;CLESSE INDUSTRIES;1;5,40;4,00 €
82993;LECOUFLE;PLOMBERIE;RC-2P-JPC-CU;RAC DR P/COMPT 309CU 6/20 CU28 CAL20;CLESSE INDUSTRIES;1;7,24;5,36 €
82994;LECOUFLE;PLOMBERIE;RC-CU-JPG-C;RAC 2P CAL 12 1/2 JPG CU 12X1+JT S/COQU;CLESSE INDUSTRIES;1;1,30;0,96 €
82995;LECOUFLE;PLOMBERIE;RC-CU-JPG-C;RAC 2P CAL 12 1/2 JPG CU 14X1+JT S/COQU;CLESSE INDUSTRIES;1;1,12;0,83 €
82996;LECOUFLE;PLOMBERIE;RC-CU-JPG-C;RAC 2P CAL 12 1/2 JPG CU 16X1+JT S/COQU;CLESSE INDUSTRIES;1;1,54;1,14 €
82997;LECOUFLE;PLOMBERIE;RC-CU-JPG-C;RAC 2P CAL 12 1/2 JPG CU 18X1+JT S/COQU;CLESSE INDUSTRIES;1;2,34;1,73 €
82998;LECOUFLE;PLOMBERIE;RC-CU-JPG-C;RAC 2P CAL 15 3/4 JPG CU 16X1+JT S/COQU;CLESSE INDUSTRIES;1;2,88;2,13 €
82999;LECOUFLE;PLOMBERIE;RC-CU-JPG-C;RAC 2P CAL 15 3/4 JPG CU 18X1+JT S/COQU;CLESSE INDUSTRIES;1;2,81;2,08 €
83000;LECOUFLE;PLOMBERIE;RC-CU-JPG-C;RAC 2P CAL 15 3/4 JPG CU 22X1+JT S/COQU;CLESSE INDUSTRIES;1;3,67;2,72 €
83001;LECOUFLE;PLOMBERIE;RC-CU-JPG-C;RAC 2P CAL 20 1 JPG A BRAS CU28 S/COQUE;CLESSE INDUSTRIES;1;7,48;5,54 €
83002;LECOUFLE;PLOMBERIE;RC-CU-JPG-C;RAC 2P CAL 20 1 JPG CU 22X1+JT S/COQUE;CLESSE INDUSTRIES;1;4,43;3,28 €
83003;LECOUFLE;PLOMBERIE;RC-2P-JPC-CU-C;RAC 2P COUDE 90° CAL20 6/20 JPC;CLESSE INDUSTRIES;1;12,65;9,37 €
83004;LECOUFLE;PLOMBERIE;RC-3P-MJSC-CU;RAC 3P A VISSER M1P CU28;CLESSE INDUSTRIES;1;40,12;29,72 €
83005;LECOUFLE;PLOMBERIE;RC-3P-MJSC-CU;RAC 3P A VISSER M3/4 CU22;CLESSE INDUSTRIES;1;26,31;19,49 €
83006;LECOUFLE;PLOMBERIE;RC-1P-PEHD-CU;RACC A BRASER CU 28 PE 32 CAL 25;CLESSE INDUSTRIES;1;28,32;20,98 €
83007;LECOUFLE;PLOMBERIE;RC-1P-PEHD-CU;RACC A BRASER CU 35 PE 40 CAL 32;CLESSE INDUSTRIES;1;63,59;47,10 €
83008;LECOUFLE;PLOMBERIE;RC-FM (P 255);RACCORD BOUTEILLE F- 20X150 M - P255011;CLESSE INDUSTRIES;1;8,57;6,35 €
83009;LECOUFLE;PLOMBERIE;RC-CU-JPG-180°;RACCORD COUDE 180° GAZ SOUDE 12X14;CLESSE INDUSTRIES;1;9,05;6,70 €
83010;LECOUFLE;PLOMBERIE;RC-CU-JPG-180°;RACCORD COUDE 180° GAZ SOUDE 14X16;CLESSE INDUSTRIES;1;9,87;7,31 €
83011;LECOUFLE;PLOMBERIE;RC-CU-JPG;RACCORD 2 PIECE DROIT 32/JPG 11/4 SACH2;CLESSE INDUSTRIES;1;13,99;10,36 €
83012;LECOUFLE;PLOMBERIE;RC-CU-JPG;RACCORD 2P DROIT 904 CU28 JPG 11/4 (SA2;CLESSE INDUSTRIES;1;12,15;9,00 €
83013;LECOUFLE;PLOMBERIE;RC-CU-JPG;RACCORD 2P/DR CU14 1/2 JPG;CLESSE INDUSTRIES;1;1,16;0,86 €
83014;LECOUFLE;PLOMBERIE;RC-CU-JPG;RACCORD 2P/DR CU16 1/2 JPG;CLESSE INDUSTRIES;1;1,59;1,18 €
83015;LECOUFLE;PLOMBERIE;RC-CU-JPG;RACCORD 2P/DR CU18 1/2 JPG;CLESSE INDUSTRIES;1;2,44;1,81 €
83016;LECOUFLE;PLOMBERIE;RC-CU-JPG;RACCORD 2P/DR CU18 3/4 JPG;CLESSE INDUSTRIES;1;2,73;2,02 €
83017;LECOUFLE;PLOMBERIE;RC-CU-JPG;RACCORD 2P/DR CU22 1 JPG;CLESSE INDUSTRIES;1;4,60;3,41 €
83018;LECOUFLE;PLOMBERIE;RC-CU-JPG;RACCORD 2P/DR CU22 3/4 JPG;CLESSE INDUSTRIES;1;3,82;2,83 €
83019;LECOUFLE;PLOMBERIE;RC-FB;RACCORD 2PCS RC-FB 20X150 12 S/COQUE;CLESSE INDUSTRIES;1;3,33;2,47 €
83020;LECOUFLE;PLOMBERIE;RC-FB;RACCORD 2PCS RC-FB 20X150 14 S/COQUE;CLESSE INDUSTRIES;1;4,24;3,14 €
83021;LECOUFLE;PLOMBERIE;ROAI-C;ROAI BOUCH+CHAIN CAL12 MM 1/2;CLESSE INDUSTRIES;1;9,59;7,10 €
83022;LECOUFLE;PLOMBERIE;ROAI-C;ROAI NU CALI 12 MM 1/2 JPGPS S/COQUE;CLESSE INDUSTRIES;1;7,80;5,78 €
83023;LECOUFLE;PLOMBERIE;ROB-JPG-INT-AP-C;ROAI 1/4 T CAL 15 3/4 JPG+MOP 0,5 S/COQU;CLESSE INDUSTRIES;1;11,04;8,18 €
83024;LECOUFLE;PLOMBERIE;ROB-JPG-INT-AP-C;ROAI 1/4 TOUR SPH MM 1/2 JPG+PAT S/COQUE;CLESSE INDUSTRIES;1;8,46;6,27 €
83025;LECOUFLE;PLOMBERIE;620 EN-C;ROB A TOURNANT SPR F F 1/2 GAZ 620 S/COQ;CLESSE INDUSTRIES;1;11,23;8,32 €
83026;LECOUFLE;PLOMBERIE;622 EN-C;ROB A TOURNANT SPR F F 1  GAZ 620 S/COQ;CLESSE INDUSTRIES;1;22,44;16,62 €
83027;LECOUFLE;PLOMBERIE;621 EN-C;ROB A TOURNANT SPR F F 3/4 GAZ 620 S/COQ;CLESSE INDUSTRIES;1;15,28;11,32 €
83028;LECOUFLE;PLOMBERIE;ROB-JPG-INT-AP-C;ROB 1/4 T SPH CAL20 1 JPG+MOP;CLESSE INDUSTRIES;1;23,14;17,14 €
83029;LECOUFLE;PLOMBERIE;ROB-JPG-500-C;ROB 1/4T SP CAL20 1 JPG MOP 0,6;CLESSE INDUSTRIES;1;44,24;32,77 €
83030;LECOUFLE;PLOMBERIE;ROB-JPG-INT-SP-C;ROB 1/4T SPH CAL 15 3/4 JPG S/COQUE;CLESSE INDUSTRIES;1;11,60;8,59 €
83031;LECOUFLE;PLOMBERIE;ROB-JPG-500-C;ROB 1/4T SPH CAL 15 3/4 JPG S/COQUE;CLESSE INDUSTRIES;1;23,02;17,05 €
83032;LECOUFLE;PLOMBERIE;ROB-JPG-INT-AP-C;ROB 1/4T SPH CAL 15 3/4 JSC S/COQUE;CLESSE INDUSTRIES;1;37,56;27,82 €
83033;LECOUFLE;PLOMBERIE;ROB-JPG-INT-SP-C;ROB 1/4T SPH CAL 20 1 JPG S/COQUE;CLESSE INDUSTRIES;1;22,96;17,01 €
83034;LECOUFLE;PLOMBERIE;ROB-JSC-C-C;ROB 1/4T SPH CAL 20 1 JSC MOP 5 /COQUE;CLESSE INDUSTRIES;1;63,60;47,11 €
